subj_idx,bias_source,bias_direction,addition_length,quantiles,boundary,value,p,experiment,model_name
S047,mullerlyer,long,60,0.1,q_lower,0.4120153743542091,0.4779571428571436,add_len,dczBDAL_sV
S047,mullerlyer,long,60,0.3,q_lower,0.5937485193852399,0.4779571428571436,add_len,dczBDAL_sV
S047,mullerlyer,long,60,0.5,q_lower,0.8339524471024617,0.4779571428571436,add_len,dczBDAL_sV
S047,mullerlyer,long,60,0.7,q_lower,1.2169614048994783,0.4779571428571436,add_len,dczBDAL_sV
S047,mullerlyer,long,60,0.9,q_lower,2.1752903825071663,0.4779571428571436,add_len,dczBDAL_sV
S047,mullerlyer,short,30,0.1,q_lower,0.4880906920166905,0.3755599999999994,add_len,dczBDAL_sV
S047,mullerlyer,short,30,0.3,q_lower,0.7111361627014178,0.3755599999999994,add_len,dczBDAL_sV
S047,mullerlyer,short,30,0.5,q_lower,0.9780445803515685,0.3755599999999994,add_len,dczBDAL_sV
S047,mullerlyer,short,30,0.7,q_lower,1.3994179075617952,0.3755599999999994,add_len,dczBDAL_sV
S047,mullerlyer,short,30,0.9,q_lower,2.3698169881139206,0.3755599999999994,add_len,dczBDAL_sV
S047,mullerlyer,short,40,0.1,q_lower,0.49495294065814605,0.3694666666666677,add_len,dczBDAL_sV
S047,mullerlyer,short,40,0.3,q_lower,0.7234356553115585,0.3694666666666677,add_len,dczBDAL_sV
S047,mullerlyer,short,40,0.5,q_lower,0.9995090534860491,0.3694666666666677,add_len,dczBDAL_sV
S047,mullerlyer,short,40,0.7,q_lower,1.4194758692323488,0.3694666666666677,add_len,dczBDAL_sV
S047,mullerlyer,short,40,0.9,q_lower,2.3952659161069576,0.3694666666666677,add_len,dczBDAL_sV
S047,mullerlyer,short,50,0.1,q_lower,0.49187450724073756,0.4239200000000007,add_len,dczBDAL_sV
S047,mullerlyer,short,50,0.3,q_lower,0.7128011001546828,0.4239200000000007,add_len,dczBDAL_sV
S047,mullerlyer,short,50,0.5,q_lower,0.9744808101954454,0.4239200000000007,add_len,dczBDAL_sV
S047,mullerlyer,short,50,0.7,q_lower,1.3865428780671656,0.4239200000000007,add_len,dczBDAL_sV
S047,mullerlyer,short,50,0.9,q_lower,2.3443935910631652,0.4239200000000007,add_len,dczBDAL_sV
S047,mullerlyer,short,60,0.1,q_lower,0.4905114026080315,0.46293959731543527,add_len,dczBDAL_sV
S047,mullerlyer,short,60,0.3,q_lower,0.7025608268144719,0.46293959731543527,add_len,dczBDAL_sV
S047,mullerlyer,short,60,0.5,q_lower,0.9600368192952913,0.46293959731543527,add_len,dczBDAL_sV
S047,mullerlyer,short,60,0.7,q_lower,1.3578557357518997,0.46293959731543527,add_len,dczBDAL_sV
S047,mullerlyer,short,60,0.9,q_lower,2.267781705618688,0.46293959731543527,add_len,dczBDAL_sV
S049,mullerlyer,long,30,0.1,q_lower,0.3193900380483844,0.3536666666666686,add_len,dczBDAL_sV
S049,mullerlyer,long,30,0.3,q_lower,0.43699065253254177,0.3536666666666686,add_len,dczBDAL_sV
S049,mullerlyer,long,30,0.5,q_lower,0.5864752285225959,0.3536666666666686,add_len,dczBDAL_sV
S049,mullerlyer,long,30,0.7,q_lower,0.8239498149795976,0.3536666666666686,add_len,dczBDAL_sV
S049,mullerlyer,long,30,0.9,q_lower,1.3718770546022514,0.3536666666666686,add_len,dczBDAL_sV
S049,mullerlyer,long,40,0.1,q_lower,0.32707594901748427,0.3355600000000023,add_len,dczBDAL_sV
S049,mullerlyer,long,40,0.3,q_lower,0.4490821547984173,0.3355600000000023,add_len,dczBDAL_sV
S049,mullerlyer,long,40,0.5,q_lower,0.6063637417727931,0.3355600000000023,add_len,dczBDAL_sV
S049,mullerlyer,long,40,0.7,q_lower,0.8452017304308396,0.3355600000000023,add_len,dczBDAL_sV
S049,mullerlyer,long,40,0.9,q_lower,1.4041554037349362,0.3355600000000023,add_len,dczBDAL_sV
S049,mullerlyer,long,50,0.1,q_lower,0.33820698710484254,0.31297931034481785,add_len,dczBDAL_sV
S049,mullerlyer,long,50,0.3,q_lower,0.46737355807984604,0.31297931034481785,add_len,dczBDAL_sV
S049,mullerlyer,long,50,0.5,q_lower,0.6279148851047466,0.31297931034481785,add_len,dczBDAL_sV
S049,mullerlyer,long,50,0.7,q_lower,0.8719648570042141,0.31297931034481785,add_len,dczBDAL_sV
S049,mullerlyer,long,50,0.9,q_lower,1.4167775221479608,0.31297931034481785,add_len,dczBDAL_sV
S049,mullerlyer,long,60,0.1,q_lower,0.3546345698627851,0.19440000000000107,add_len,dczBDAL_sV
S049,mullerlyer,long,60,0.3,q_lower,0.4952966875265313,0.19440000000000107,add_len,dczBDAL_sV
S049,mullerlyer,long,60,0.5,q_lower,0.6587554438548561,0.19440000000000107,add_len,dczBDAL_sV
S049,mullerlyer,long,60,0.7,q_lower,0.9101822416391276,0.19440000000000107,add_len,dczBDAL_sV
S049,mullerlyer,long,60,0.9,q_lower,1.478607327603951,0.19440000000000107,add_len,dczBDAL_sV
S049,mullerlyer,short,30,0.1,q_lower,0.32424102482150563,0.666080000000015,add_len,dczBDAL_sV
S049,mullerlyer,short,30,0.3,q_lower,0.43059038100289054,0.666080000000015,add_len,dczBDAL_sV
S049,mullerlyer,short,30,0.5,q_lower,0.5616782462771974,0.666080000000015,add_len,dczBDAL_sV
S049,mullerlyer,short,30,0.7,q_lower,0.7679157784950051,0.666080000000015,add_len,dczBDAL_sV
S049,mullerlyer,short,30,0.9,q_lower,1.2516619324535918,0.666080000000015,add_len,dczBDAL_sV
S049,mullerlyer,short,40,0.1,q_lower,0.342868043014599,0.6038367346938988,add_len,dczBDAL_sV
S049,mullerlyer,short,40,0.3,q_lower,0.46101941679028785,0.6038367346938988,add_len,dczBDAL_sV
S049,mullerlyer,short,40,0.5,q_lower,0.6003789868410593,0.6038367346938988,add_len,dczBDAL_sV
S049,mullerlyer,short,40,0.7,q_lower,0.813270341790675,0.6038367346938988,add_len,dczBDAL_sV
S049,mullerlyer,short,40,0.9,q_lower,1.3085531429696178,0.6038367346938988,add_len,dczBDAL_sV
S049,mullerlyer,short,50,0.1,q_lower,0.32009359539856436,0.6839865771812081,add_len,dczBDAL_sV
S049,mullerlyer,short,50,0.3,q_lower,0.4248123160996359,0.6839865771812081,add_len,dczBDAL_sV
S049,mullerlyer,short,50,0.5,q_lower,0.5507024795189973,0.6839865771812081,add_len,dczBDAL_sV
S049,mullerlyer,short,50,0.7,q_lower,0.7543777077231041,0.6839865771812081,add_len,dczBDAL_sV
S049,mullerlyer,short,50,0.9,q_lower,1.2337579529488623,0.6839865771812081,add_len,dczBDAL_sV
S049,mullerlyer,short,60,0.1,q_lower,0.32855634199636713,0.5826266666666575,add_len,dczBDAL_sV
S049,mullerlyer,short,60,0.3,q_lower,0.4407797772232219,0.5826266666666575,add_len,dczBDAL_sV
S049,mullerlyer,short,60,0.5,q_lower,0.581237897428659,0.5826266666666575,add_len,dczBDAL_sV
S049,mullerlyer,short,60,0.7,q_lower,0.8016417141780477,0.5826266666666575,add_len,dczBDAL_sV
S049,mullerlyer,short,60,0.9,q_lower,1.3173516125027465,0.5826266666666575,add_len,dczBDAL_sV
S050,mullerlyer,long,30,0.1,q_lower,0.5418148983719996,0.21894666666666768,add_len,dczBDAL_sV
S050,mullerlyer,long,30,0.3,q_lower,0.7012840208215928,0.21894666666666768,add_len,dczBDAL_sV
S050,mullerlyer,long,30,0.5,q_lower,0.8953832652062174,0.21894666666666768,add_len,dczBDAL_sV
S050,mullerlyer,long,30,0.7,q_lower,1.1927649890227217,0.21894666666666768,add_len,dczBDAL_sV
S050,mullerlyer,long,30,0.9,q_lower,1.8579572972147171,0.21894666666666768,add_len,dczBDAL_sV
S050,mullerlyer,long,40,0.1,q_lower,0.5132333862919671,0.21746666666666692,add_len,dczBDAL_sV
S050,mullerlyer,long,40,0.3,q_lower,0.6636259628197403,0.21746666666666692,add_len,dczBDAL_sV
S050,mullerlyer,long,40,0.5,q_lower,0.8556039955886355,0.21746666666666692,add_len,dczBDAL_sV
S050,mullerlyer,long,40,0.7,q_lower,1.1317013572661918,0.21746666666666692,add_len,dczBDAL_sV
S050,mullerlyer,long,40,0.9,q_lower,1.7947061502286343,0.21746666666666692,add_len,dczBDAL_sV
S050,mullerlyer,long,50,0.1,q_lower,0.5143094683179578,0.24777333333333376,add_len,dczBDAL_sV
S050,mullerlyer,long,50,0.3,q_lower,0.6618664342562579,0.24777333333333376,add_len,dczBDAL_sV
S050,mullerlyer,long,50,0.5,q_lower,0.8462388419629905,0.24777333333333376,add_len,dczBDAL_sV
S050,mullerlyer,long,50,0.7,q_lower,1.1364965451173976,0.24777333333333376,add_len,dczBDAL_sV
S050,mullerlyer,long,50,0.9,q_lower,1.780563919961443,0.24777333333333376,add_len,dczBDAL_sV
S050,mullerlyer,long,60,0.1,q_lower,0.4777729688923665,0.2538933333333319,add_len,dczBDAL_sV
S050,mullerlyer,long,60,0.3,q_lower,0.6081995598032078,0.2538933333333319,add_len,dczBDAL_sV
S050,mullerlyer,long,60,0.5,q_lower,0.7754414113434295,0.2538933333333319,add_len,dczBDAL_sV
S050,mullerlyer,long,60,0.7,q_lower,1.0489168861493592,0.2538933333333319,add_len,dczBDAL_sV
S050,mullerlyer,long,60,0.9,q_lower,1.6856900650502027,0.2538933333333319,add_len,dczBDAL_sV
S050,mullerlyer,short,30,0.1,q_lower,0.5406838034792404,0.46136000000000293,add_len,dczBDAL_sV
S050,mullerlyer,short,30,0.3,q_lower,0.6970020661199036,0.46136000000000293,add_len,dczBDAL_sV
S050,mullerlyer,short,30,0.5,q_lower,0.8727861034219463,0.46136000000000293,add_len,dczBDAL_sV
S050,mullerlyer,short,30,0.7,q_lower,1.140933248356596,0.46136000000000293,add_len,dczBDAL_sV
S050,mullerlyer,short,30,0.9,q_lower,1.758655413672062,0.46136000000000293,add_len,dczBDAL_sV
S050,mullerlyer,short,40,0.1,q_lower,0.5730643568079696,0.41300000000000026,add_len,dczBDAL_sV
S050,mullerlyer,short,40,0.3,q_lower,0.7332709140412145,0.41300000000000026,add_len,dczBDAL_sV
S050,mullerlyer,short,40,0.5,q_lower,0.9168795710941946,0.41300000000000026,add_len,dczBDAL_sV
S050,mullerlyer,short,40,0.7,q_lower,1.1898136696174992,0.41300000000000026,add_len,dczBDAL_sV
S050,mullerlyer,short,40,0.9,q_lower,1.8022777888318209,0.41300000000000026,add_len,dczBDAL_sV
S050,mullerlyer,short,50,0.1,q_lower,0.5292252776929963,0.5017046979865746,add_len,dczBDAL_sV
S050,mullerlyer,short,50,0.3,q_lower,0.6771861607144224,0.5017046979865746,add_len,dczBDAL_sV
S050,mullerlyer,short,50,0.5,q_lower,0.8527505340842997,0.5017046979865746,add_len,dczBDAL_sV
S050,mullerlyer,short,50,0.7,q_lower,1.113797755640073,0.5017046979865746,add_len,dczBDAL_sV
S050,mullerlyer,short,50,0.9,q_lower,1.7176158502838483,0.5017046979865746,add_len,dczBDAL_sV
S050,mullerlyer,short,60,0.1,q_lower,0.5179351235415993,0.5727248322147676,add_len,dczBDAL_sV
S050,mullerlyer,short,60,0.3,q_lower,0.6540513673543056,0.5727248322147676,add_len,dczBDAL_sV
S050,mullerlyer,short,60,0.5,q_lower,0.8211750232728003,0.5727248322147676,add_len,dczBDAL_sV
S050,mullerlyer,short,60,0.7,q_lower,1.0739138349796093,0.5727248322147676,add_len,dczBDAL_sV
S050,mullerlyer,short,60,0.9,q_lower,1.6632407993758187,0.5727248322147676,add_len,dczBDAL_sV
S001,mullerlyer,long,30,0.1,q_upper,0.43764363860827926,0.685053333333348,add_len,dczBDAL_sV
S001,mullerlyer,long,30,0.3,q_upper,0.556505464675614,0.685053333333348,add_len,dczBDAL_sV
S001,mullerlyer,long,30,0.5,q_upper,0.6987470839777024,0.685053333333348,add_len,dczBDAL_sV
S001,mullerlyer,long,30,0.7,q_upper,0.9239603055802965,0.685053333333348,add_len,dczBDAL_sV
S001,mullerlyer,long,30,0.9,q_upper,1.4557263753410183,0.685053333333348,add_len,dczBDAL_sV
S001,mullerlyer,long,40,0.1,q_upper,0.42854536777768826,0.7234533333333456,add_len,dczBDAL_sV
S001,mullerlyer,long,40,0.3,q_upper,0.541373722573038,0.7234533333333456,add_len,dczBDAL_sV
S001,mullerlyer,long,40,0.5,q_upper,0.6784299236498319,0.7234533333333456,add_len,dczBDAL_sV
S001,mullerlyer,long,40,0.7,q_upper,0.8923654938112527,0.7234533333333456,add_len,dczBDAL_sV
S001,mullerlyer,long,40,0.9,q_upper,1.4248892092912047,0.7234533333333456,add_len,dczBDAL_sV
S001,mullerlyer,long,50,0.1,q_upper,0.4493221176717407,0.6083733333333302,add_len,dczBDAL_sV
S001,mullerlyer,long,50,0.3,q_upper,0.5781473335696433,0.6083733333333302,add_len,dczBDAL_sV
S001,mullerlyer,long,50,0.5,q_upper,0.7353807505048716,0.6083733333333302,add_len,dczBDAL_sV
S001,mullerlyer,long,50,0.7,q_upper,0.9757602725776416,0.6083733333333302,add_len,dczBDAL_sV
S001,mullerlyer,long,50,0.9,q_upper,1.5542535482531998,0.6083733333333302,add_len,dczBDAL_sV
S001,mullerlyer,long,60,0.1,q_upper,0.42325934925633885,0.6616666666666805,add_len,dczBDAL_sV
S001,mullerlyer,long,60,0.3,q_upper,0.5398193296815283,0.6616666666666805,add_len,dczBDAL_sV
S001,mullerlyer,long,60,0.5,q_upper,0.684266923531988,0.6616666666666805,add_len,dczBDAL_sV
S001,mullerlyer,long,60,0.7,q_upper,0.914688037037196,0.6616666666666805,add_len,dczBDAL_sV
S001,mullerlyer,long,60,0.9,q_upper,1.478170306718501,0.6616666666666805,add_len,dczBDAL_sV
S001,mullerlyer,short,30,0.1,q_upper,0.4223678777461737,0.495626666666666,add_len,dczBDAL_sV
S001,mullerlyer,short,30,0.3,q_upper,0.5489867306599068,0.495626666666666,add_len,dczBDAL_sV
S001,mullerlyer,short,30,0.5,q_upper,0.7065833187355867,0.495626666666666,add_len,dczBDAL_sV
S001,mullerlyer,short,30,0.7,q_upper,0.9691242656278569,0.495626666666666,add_len,dczBDAL_sV
S001,mullerlyer,short,30,0.9,q_upper,1.5792354483192523,0.495626666666666,add_len,dczBDAL_sV
S001,mullerlyer,short,40,0.1,q_upper,0.4291255457920494,0.5234799999999946,add_len,dczBDAL_sV
S001,mullerlyer,short,40,0.3,q_upper,0.5587937602861018,0.5234799999999946,add_len,dczBDAL_sV
S001,mullerlyer,short,40,0.5,q_upper,0.7195553489352049,0.5234799999999946,add_len,dczBDAL_sV
S001,mullerlyer,short,40,0.7,q_upper,0.9751035123648354,0.5234799999999946,add_len,dczBDAL_sV
S001,mullerlyer,short,40,0.9,q_upper,1.5796725720676779,0.5234799999999946,add_len,dczBDAL_sV
S001,mullerlyer,short,50,0.1,q_upper,0.4802189307498029,0.4784800000000023,add_len,dczBDAL_sV
S001,mullerlyer,short,50,0.3,q_upper,0.6295460715307415,0.4784800000000023,add_len,dczBDAL_sV
S001,mullerlyer,short,50,0.5,q_upper,0.803043073783099,0.4784800000000023,add_len,dczBDAL_sV
S001,mullerlyer,short,50,0.7,q_upper,1.0649402729913702,0.4784800000000023,add_len,dczBDAL_sV
S001,mullerlyer,short,50,0.9,q_upper,1.6610642011468986,0.4784800000000023,add_len,dczBDAL_sV
S001,mullerlyer,short,60,0.1,q_upper,0.41129375764156895,0.3913333333333334,add_len,dczBDAL_sV
S001,mullerlyer,short,60,0.3,q_upper,0.5388817602386125,0.3913333333333334,add_len,dczBDAL_sV
S001,mullerlyer,short,60,0.5,q_upper,0.7027268628708818,0.3913333333333334,add_len,dczBDAL_sV
S001,mullerlyer,short,60,0.7,q_upper,0.9737247750647724,0.3913333333333334,add_len,dczBDAL_sV
S001,mullerlyer,short,60,0.9,q_upper,1.6083449271613044,0.3913333333333334,add_len,dczBDAL_sV
S002,mullerlyer,long,30,0.1,q_upper,0.4414579075116883,0.6496800000000147,add_len,dczBDAL_sV
S002,mullerlyer,long,30,0.3,q_upper,0.5104470862929886,0.6496800000000147,add_len,dczBDAL_sV
S002,mullerlyer,long,30,0.5,q_upper,0.5962024711461009,0.6496800000000147,add_len,dczBDAL_sV
S002,mullerlyer,long,30,0.7,q_upper,0.7423973304130898,0.6496800000000147,add_len,dczBDAL_sV
S002,mullerlyer,long,30,0.9,q_upper,1.1405043374108481,0.6496800000000147,add_len,dczBDAL_sV
S002,mullerlyer,long,40,0.1,q_upper,0.46564413288507805,0.6955436241610733,add_len,dczBDAL_sV
S002,mullerlyer,long,40,0.3,q_upper,0.538115584348949,0.6955436241610733,add_len,dczBDAL_sV
S002,mullerlyer,long,40,0.5,q_upper,0.6243592172059316,0.6955436241610733,add_len,dczBDAL_sV
S002,mullerlyer,long,40,0.7,q_upper,0.7696568797201302,0.6955436241610733,add_len,dczBDAL_sV
S002,mullerlyer,long,40,0.9,q_upper,1.1616449242367646,0.6955436241610733,add_len,dczBDAL_sV
S002,mullerlyer,long,50,0.1,q_upper,0.4549418934066053,0.6715066666666845,add_len,dczBDAL_sV
S002,mullerlyer,long,50,0.3,q_upper,0.5261189301347234,0.6715066666666845,add_len,dczBDAL_sV
S002,mullerlyer,long,50,0.5,q_upper,0.612587224593875,0.6715066666666845,add_len,dczBDAL_sV
S002,mullerlyer,long,50,0.7,q_upper,0.7592850838811133,0.6715066666666845,add_len,dczBDAL_sV
S002,mullerlyer,long,50,0.9,q_upper,1.1627258315417526,0.6715066666666845,add_len,dczBDAL_sV
S002,mullerlyer,long,60,0.1,q_upper,0.4356706504411668,0.6816666666666843,add_len,dczBDAL_sV
S002,mullerlyer,long,60,0.3,q_upper,0.4992419904395434,0.6816666666666843,add_len,dczBDAL_sV
S002,mullerlyer,long,60,0.5,q_upper,0.5790419955365379,0.6816666666666843,add_len,dczBDAL_sV
S002,mullerlyer,long,60,0.7,q_upper,0.714735234145327,0.6816666666666843,add_len,dczBDAL_sV
S002,mullerlyer,long,60,0.9,q_upper,1.1058567264047974,0.6816666666666843,add_len,dczBDAL_sV
S002,mullerlyer,short,30,0.1,q_upper,0.4718925520511476,0.5645066666666533,add_len,dczBDAL_sV
S002,mullerlyer,short,30,0.3,q_upper,0.5562626763785935,0.5645066666666533,add_len,dczBDAL_sV
S002,mullerlyer,short,30,0.5,q_upper,0.6601225012225624,0.5645066666666533,add_len,dczBDAL_sV
S002,mullerlyer,short,30,0.7,q_upper,0.8265047462875685,0.5645066666666533,add_len,dczBDAL_sV
S002,mullerlyer,short,30,0.9,q_upper,1.2455236083586763,0.5645066666666533,add_len,dczBDAL_sV
S002,mullerlyer,short,40,0.1,q_upper,0.4576870984155353,0.5398799999999861,add_len,dczBDAL_sV
S002,mullerlyer,short,40,0.3,q_upper,0.5400148118161787,0.5398799999999861,add_len,dczBDAL_sV
S002,mullerlyer,short,40,0.5,q_upper,0.6409121779559585,0.5398799999999861,add_len,dczBDAL_sV
S002,mullerlyer,short,40,0.7,q_upper,0.8021997728080683,0.5398799999999861,add_len,dczBDAL_sV
S002,mullerlyer,short,40,0.9,q_upper,1.232734625436752,0.5398799999999861,add_len,dczBDAL_sV
S002,mullerlyer,short,50,0.1,q_upper,0.46174453631806156,0.5027199999999994,add_len,dczBDAL_sV
S002,mullerlyer,short,50,0.3,q_upper,0.5480530188840778,0.5027199999999994,add_len,dczBDAL_sV
S002,mullerlyer,short,50,0.5,q_upper,0.6551775837745054,0.5027199999999994,add_len,dczBDAL_sV
S002,mullerlyer,short,50,0.7,q_upper,0.8272454630097298,0.5027199999999994,add_len,dczBDAL_sV
S002,mullerlyer,short,50,0.9,q_upper,1.2580220974729743,0.5027199999999994,add_len,dczBDAL_sV
S002,mullerlyer,short,60,0.1,q_upper,0.49776014257806284,0.45220000000000565,add_len,dczBDAL_sV
S002,mullerlyer,short,60,0.3,q_upper,0.5999351870446893,0.45220000000000565,add_len,dczBDAL_sV
S002,mullerlyer,short,60,0.5,q_upper,0.7207564752997132,0.45220000000000565,add_len,dczBDAL_sV
S002,mullerlyer,short,60,0.7,q_upper,0.9102264964440128,0.45220000000000565,add_len,dczBDAL_sV
S002,mullerlyer,short,60,0.9,q_upper,1.3547718850991635,0.45220000000000565,add_len,dczBDAL_sV
S003,mullerlyer,long,30,0.1,q_upper,0.4031641385435395,0.43568000000000384,add_len,dczBDAL_sV
S003,mullerlyer,long,30,0.3,q_upper,0.5233518257420735,0.43568000000000384,add_len,dczBDAL_sV
S003,mullerlyer,long,30,0.5,q_upper,0.6781661918300254,0.43568000000000384,add_len,dczBDAL_sV
S003,mullerlyer,long,30,0.7,q_upper,0.927176341889347,0.43568000000000384,add_len,dczBDAL_sV
S003,mullerlyer,long,30,0.9,q_upper,1.5134157972154534,0.43568000000000384,add_len,dczBDAL_sV
S003,mullerlyer,long,40,0.1,q_upper,0.418781711344189,0.47180000000000444,add_len,dczBDAL_sV
S003,mullerlyer,long,40,0.3,q_upper,0.5454139238618123,0.47180000000000444,add_len,dczBDAL_sV
S003,mullerlyer,long,40,0.5,q_upper,0.701419438212017,0.47180000000000444,add_len,dczBDAL_sV
S003,mullerlyer,long,40,0.7,q_upper,0.9454542895740367,0.47180000000000444,add_len,dczBDAL_sV
S003,mullerlyer,long,40,0.9,q_upper,1.5300657050207995,0.47180000000000444,add_len,dczBDAL_sV
S003,mullerlyer,long,50,0.1,q_upper,0.43895719598980537,0.48775675675675584,add_len,dczBDAL_sV
S003,mullerlyer,long,50,0.3,q_upper,0.5686838031798589,0.48775675675675584,add_len,dczBDAL_sV
S003,mullerlyer,long,50,0.5,q_upper,0.7232801665354495,0.48775675675675584,add_len,dczBDAL_sV
S003,mullerlyer,long,50,0.7,q_upper,0.9601456253855004,0.48775675675675584,add_len,dczBDAL_sV
S003,mullerlyer,long,50,0.9,q_upper,1.5174057789791586,0.48775675675675584,add_len,dczBDAL_sV
S003,mullerlyer,long,60,0.1,q_upper,0.4355419472122842,0.571172413793086,add_len,dczBDAL_sV
S003,mullerlyer,long,60,0.3,q_upper,0.5566891450047032,0.571172413793086,add_len,dczBDAL_sV
S003,mullerlyer,long,60,0.5,q_upper,0.698384198730358,0.571172413793086,add_len,dczBDAL_sV
S003,mullerlyer,long,60,0.7,q_upper,0.9253067177625047,0.571172413793086,add_len,dczBDAL_sV
S003,mullerlyer,long,60,0.9,q_upper,1.4733459421342685,0.571172413793086,add_len,dczBDAL_sV
S003,mullerlyer,short,30,0.1,q_upper,0.4097305173272487,0.5479324324324324,add_len,dczBDAL_sV
S003,mullerlyer,short,30,0.3,q_upper,0.5249066891725109,0.5479324324324324,add_len,dczBDAL_sV
S003,mullerlyer,short,30,0.5,q_upper,0.6705258376290076,0.5479324324324324,add_len,dczBDAL_sV
S003,mullerlyer,short,30,0.7,q_upper,0.9016731586795634,0.5479324324324324,add_len,dczBDAL_sV
S003,mullerlyer,short,30,0.9,q_upper,1.4540639827991246,0.5479324324324324,add_len,dczBDAL_sV
S003,mullerlyer,short,40,0.1,q_upper,0.43151383361818185,0.46769333333333896,add_len,dczBDAL_sV
S003,mullerlyer,short,40,0.3,q_upper,0.5608577226185625,0.46769333333333896,add_len,dczBDAL_sV
S003,mullerlyer,short,40,0.5,q_upper,0.7193472453371923,0.46769333333333896,add_len,dczBDAL_sV
S003,mullerlyer,short,40,0.7,q_upper,0.9667438343561733,0.46769333333333896,add_len,dczBDAL_sV
S003,mullerlyer,short,40,0.9,q_upper,1.5471830778474194,0.46769333333333896,add_len,dczBDAL_sV
S003,mullerlyer,short,50,0.1,q_upper,0.4307449307388788,0.5007333333333324,add_len,dczBDAL_sV
S003,mullerlyer,short,50,0.3,q_upper,0.5579633004299466,0.5007333333333324,add_len,dczBDAL_sV
S003,mullerlyer,short,50,0.5,q_upper,0.7122036780502506,0.5007333333333324,add_len,dczBDAL_sV
S003,mullerlyer,short,50,0.7,q_upper,0.9529588683552386,0.5007333333333324,add_len,dczBDAL_sV
S003,mullerlyer,short,50,0.9,q_upper,1.5244593814282603,0.5007333333333324,add_len,dczBDAL_sV
S003,mullerlyer,short,60,0.1,q_upper,0.41745920269518855,0.5469530201342323,add_len,dczBDAL_sV
S003,mullerlyer,short,60,0.3,q_upper,0.5379525656786983,0.5469530201342323,add_len,dczBDAL_sV
S003,mullerlyer,short,60,0.5,q_upper,0.6863501666648804,0.5469530201342323,add_len,dczBDAL_sV
S003,mullerlyer,short,60,0.7,q_upper,0.9175976008040216,0.5469530201342323,add_len,dczBDAL_sV
S003,mullerlyer,short,60,0.9,q_upper,1.4877195455783765,0.5469530201342323,add_len,dczBDAL_sV
S004,mullerlyer,long,30,0.1,q_upper,0.2834546678917104,0.8238666666666448,add_len,dczBDAL_sV
S004,mullerlyer,long,30,0.3,q_upper,0.3556053715807751,0.8238666666666448,add_len,dczBDAL_sV
S004,mullerlyer,long,30,0.5,q_upper,0.4456044143172165,0.8238666666666448,add_len,dczBDAL_sV
S004,mullerlyer,long,30,0.7,q_upper,0.5889268643024351,0.8238666666666448,add_len,dczBDAL_sV
S004,mullerlyer,long,30,0.9,q_upper,0.9485170378472415,0.8238666666666448,add_len,dczBDAL_sV
S004,mullerlyer,long,40,0.1,q_upper,0.25565240857987176,0.8255733333333117,add_len,dczBDAL_sV
S004,mullerlyer,long,40,0.3,q_upper,0.31734793667150474,0.8255733333333117,add_len,dczBDAL_sV
S004,mullerlyer,long,40,0.5,q_upper,0.39712105693419414,0.8255733333333117,add_len,dczBDAL_sV
S004,mullerlyer,long,40,0.7,q_upper,0.5363644758416041,0.8255733333333117,add_len,dczBDAL_sV
S004,mullerlyer,long,40,0.9,q_upper,0.8981296306735254,0.8255733333333117,add_len,dczBDAL_sV
S004,mullerlyer,long,50,0.1,q_upper,0.2839652358037264,0.8721866666666712,add_len,dczBDAL_sV
S004,mullerlyer,long,50,0.3,q_upper,0.3522158166831609,0.8721866666666712,add_len,dczBDAL_sV
S004,mullerlyer,long,50,0.5,q_upper,0.43336440186005054,0.8721866666666712,add_len,dczBDAL_sV
S004,mullerlyer,long,50,0.7,q_upper,0.562785606499553,0.8721866666666712,add_len,dczBDAL_sV
S004,mullerlyer,long,50,0.9,q_upper,0.8780616501615021,0.8721866666666712,add_len,dczBDAL_sV
S004,mullerlyer,long,60,0.1,q_upper,0.2568401825665294,0.8958666666666939,add_len,dczBDAL_sV
S004,mullerlyer,long,60,0.3,q_upper,0.31383763247364355,0.8958666666666939,add_len,dczBDAL_sV
S004,mullerlyer,long,60,0.5,q_upper,0.38603282724135973,0.8958666666666939,add_len,dczBDAL_sV
S004,mullerlyer,long,60,0.7,q_upper,0.5044547641061196,0.8958666666666939,add_len,dczBDAL_sV
S004,mullerlyer,long,60,0.9,q_upper,0.8143952275640717,0.8958666666666939,add_len,dczBDAL_sV
S004,mullerlyer,short,30,0.1,q_upper,0.288849036654877,0.7572266666666622,add_len,dczBDAL_sV
S004,mullerlyer,short,30,0.3,q_upper,0.3698005219463243,0.7572266666666622,add_len,dczBDAL_sV
S004,mullerlyer,short,30,0.5,q_upper,0.469435629997349,0.7572266666666622,add_len,dczBDAL_sV
S004,mullerlyer,short,30,0.7,q_upper,0.6306543478755908,0.7572266666666622,add_len,dczBDAL_sV
S004,mullerlyer,short,30,0.9,q_upper,1.0142199704330208,0.7572266666666622,add_len,dczBDAL_sV
S004,mullerlyer,short,40,0.1,q_upper,0.3053685416107481,0.6156756756756739,add_len,dczBDAL_sV
S004,mullerlyer,short,40,0.3,q_upper,0.398935496569661,0.6156756756756739,add_len,dczBDAL_sV
S004,mullerlyer,short,40,0.5,q_upper,0.5141142168624911,0.6156756756756739,add_len,dczBDAL_sV
S004,mullerlyer,short,40,0.7,q_upper,0.6908666164672597,0.6156756756756739,add_len,dczBDAL_sV
