subj_idx,bias_source,bias_direction,addition_length,stim,response,rt
S017,mullerlyer,long,60,0,1,0.6212358000002496
S017,mullerlyer,long,60,1,1,0.9335735999998178
S017,mullerlyer,long,60,1,1,0.6443942000000789
S017,mullerlyer,long,60,1,1,0.8393009000001257
S017,mullerlyer,long,60,1,0,0.6294786000003114
S017,mullerlyer,long,60,1,1,0.7653583999999682
S017,mullerlyer,long,60,1,1,1.8099278000004233
S017,mullerlyer,long,60,1,1,0.8239149999999427
S017,mullerlyer,long,60,0,1,0.8815098999998554
S017,mullerlyer,long,60,1,0,0.6900252999998884
S017,mullerlyer,long,60,1,0,0.6471078999998099
S017,mullerlyer,long,60,0,1,1.008694099999957
S017,mullerlyer,long,60,0,0,0.7778330999999525
S017,mullerlyer,long,60,0,1,0.9460423999998966
S017,mullerlyer,long,60,0,1,0.9701735999997254
S017,mullerlyer,long,60,1,1,0.9624383000000308
S017,mullerlyer,long,60,0,0,0.7447053999999298
S017,mullerlyer,long,60,0,1,0.6898611999999957
S017,mullerlyer,long,60,1,0,0.9359645999998064
S017,mullerlyer,long,60,0,0,0.9101713000000018
S017,mullerlyer,long,60,0,1,1.0057143000003634
S017,mullerlyer,long,60,1,1,0.6061991999999918
S017,mullerlyer,long,60,1,1,0.7861742000000049
S017,mullerlyer,long,60,1,1,0.7012349999999969
S017,mullerlyer,long,60,0,0,0.6899938999999904
S017,mullerlyer,long,60,1,1,0.6008299000000079
S017,mullerlyer,long,60,1,0,0.8186835000001338
S017,mullerlyer,long,60,0,0,0.6274704000002203
S017,mullerlyer,long,60,1,1,0.3248508000001493
S017,mullerlyer,long,60,1,0,1.1503232000000023
S017,mullerlyer,long,60,0,1,0.6302800000003117
S017,mullerlyer,long,60,1,0,1.1227774999997564
S017,mullerlyer,long,60,0,1,1.6450144999998884
S017,mullerlyer,long,60,0,0,1.1870122000000265
S017,mullerlyer,long,60,0,1,1.323946500000602
S017,mullerlyer,long,60,1,1,0.7430411000004824
S017,mullerlyer,long,60,0,0,1.2608838000005562
S017,mullerlyer,long,60,1,1,0.5771047999996881
S017,mullerlyer,long,60,1,1,0.8323466000001645
S017,mullerlyer,long,60,0,0,0.80009160000008706
S017,mullerlyer,long,60,0,0,0.7061403999996401
S017,mullerlyer,long,60,1,1,0.937945700000455
S017,mullerlyer,long,60,1,0,1.2268684000000576
S017,mullerlyer,long,60,1,1,0.503446000000622
S017,mullerlyer,long,60,1,1,0.7299770999998145
S017,mullerlyer,long,60,1,1,1.525169200000164
S017,mullerlyer,long,60,1,0,0.7502862000001187
S017,mullerlyer,long,60,1,1,0.8028159000004962
S017,mullerlyer,long,60,1,0,0.8893495000002076
S017,mullerlyer,long,60,0,0,0.9902799999999844
S017,mullerlyer,long,60,0,1,0.8928087999993295
S017,mullerlyer,long,60,0,1,1.2002682000002096
S017,mullerlyer,long,60,0,0,0.6107883000004222
S017,mullerlyer,long,60,1,1,0.7972739999995611
S017,mullerlyer,long,60,0,0,0.810034000000087
S017,mullerlyer,long,60,0,1,0.6774460999995426
S017,mullerlyer,long,60,1,1,0.879843499999879
S017,mullerlyer,long,60,0,0,0.6882405999995171
S017,mullerlyer,long,60,1,0,1.0796516999998858
S017,mullerlyer,long,60,0,0,0.9101307000000816
S017,mullerlyer,long,60,1,1,0.7244934000000285
S017,mullerlyer,long,60,1,1,0.8423961999997118
S017,mullerlyer,long,60,1,1,0.9202537999999548
S017,mullerlyer,long,60,0,0,1.0147472999997262
S017,mullerlyer,long,60,1,1,0.7078562000006059
S017,mullerlyer,long,60,0,1,1.0450958999999784
S017,mullerlyer,long,60,1,0,0.7344596999992064
S017,mullerlyer,long,60,0,1,0.6811418000006597
S017,mullerlyer,long,60,1,1,1.0513206000005084
S017,mullerlyer,long,60,1,1,0.8965870000001814
S017,mullerlyer,long,60,1,1,1.1647508999994898
S017,mullerlyer,long,60,0,0,0.7828495000003386
S017,mullerlyer,long,60,1,1,0.7100111999998262
S017,mullerlyer,long,60,1,0,0.7409915999996883
S017,mullerlyer,long,60,1,1,0.7089453000007779
S017,mullerlyer,long,60,0,0,0.7876937999999427
S017,mullerlyer,long,60,0,0,0.790668600000572
S017,mullerlyer,long,60,1,1,1.4318137000000206
S017,mullerlyer,long,60,1,0,0.8986033000001044
S017,mullerlyer,long,60,1,0,2.0508921999999075
S017,mullerlyer,long,60,1,0,0.9031236999999236
S017,mullerlyer,long,60,0,1,0.923582099999294
S017,mullerlyer,long,60,0,0,0.6779194000000643
S017,mullerlyer,long,60,1,0,0.7379954999996698
S017,mullerlyer,long,50,0,1,4.082343099999889
S017,mullerlyer,long,50,1,0,0.7860149999996793
S017,mullerlyer,long,50,1,0,0.9473291000003884
S017,mullerlyer,long,50,0,0,0.8044896999999764
S017,mullerlyer,long,50,1,0,0.9095130000005156
S017,mullerlyer,long,50,0,1,1.5304957999996986
S017,mullerlyer,long,50,0,0,0.6702100000002247
S017,mullerlyer,long,50,0,0,0.6235909999995783
S017,mullerlyer,long,50,0,0,0.6538033999995605
S017,mullerlyer,long,50,0,0,0.6910137000004397
S017,mullerlyer,long,50,1,1,0.7099358999994365
S017,mullerlyer,long,50,1,0,0.6482964999995602
S017,mullerlyer,long,50,0,0,0.7854691000002276
S017,mullerlyer,long,50,1,1,0.567115300000296
S017,mullerlyer,long,50,1,0,1.0078645000003237
S017,mullerlyer,long,50,1,1,0.5399201999998695
S017,mullerlyer,long,50,1,0,0.708319900000788
S017,mullerlyer,long,50,0,0,0.7538079000005382
S017,mullerlyer,long,50,1,0,0.7907149000002391
S017,mullerlyer,long,50,1,1,0.5052926000007574
S017,mullerlyer,long,50,0,0,0.848957999999584
S017,mullerlyer,long,50,1,1,0.7097189999994953
S017,mullerlyer,long,50,1,1,0.7690654999996696
S017,mullerlyer,long,50,0,0,0.6510016000001997
S017,mullerlyer,long,50,0,1,0.7530308999994304
S017,mullerlyer,long,50,0,1,2.073142299999745
S017,mullerlyer,long,50,1,1,1.0889181000002282
S017,mullerlyer,long,50,1,0,0.6206829000002472
S017,mullerlyer,long,50,1,1,0.6179102000005514
S017,mullerlyer,long,50,0,1,0.7760045000004538
S017,mullerlyer,long,50,0,0,0.8100510999993276
S017,mullerlyer,long,50,0,0,0.8221035999995365
S017,mullerlyer,long,50,1,1,0.8448146999999153
S017,mullerlyer,long,50,0,1,0.6082823999995526
S017,mullerlyer,long,50,1,0,0.4255825999998706
S017,mullerlyer,long,50,0,0,2.3910922000004575
S017,mullerlyer,long,50,0,0,1.0021867999994356
S017,mullerlyer,long,50,1,1,1.0645009999998365
S017,mullerlyer,long,50,1,0,0.7670523000006142
S017,mullerlyer,long,50,1,1,0.6926581999996415
S017,mullerlyer,long,50,1,1,0.7710750999995071
S017,mullerlyer,long,50,0,0,0.6377755999992587
S017,mullerlyer,long,50,1,1,0.6973508000000948
S017,mullerlyer,long,50,0,1,0.8532857000000149
S017,mullerlyer,long,50,1,0,0.7191929999999047
S017,mullerlyer,long,50,1,1,1.100196600000345
S017,mullerlyer,long,50,1,1,1.4246239000003698
S017,mullerlyer,long,50,1,0,1.2790947000003143
S017,mullerlyer,long,50,1,1,0.6372935999997935
S017,mullerlyer,long,50,1,1,0.8894011000002138
S017,mullerlyer,short,40,0,0,0.800184800000352
S017,mullerlyer,short,40,0,0,0.6624346999997215
S017,mullerlyer,short,40,0,0,0.7337662999998429
S017,mullerlyer,short,40,1,1,0.6171718000005058
S017,mullerlyer,short,40,1,0,0.6656188000006296
S017,mullerlyer,short,40,0,0,0.7811007000000245
S017,mullerlyer,short,40,1,1,0.5711847000002308
S017,mullerlyer,short,40,1,0,0.8999156999998377
S017,mullerlyer,short,40,1,0,3.2938626999994085
S017,mullerlyer,short,40,1,1,0.5047373999996125
S017,mullerlyer,short,40,0,0,0.8501131000002715
S017,mullerlyer,short,40,0,1,0.7803650000005291
S017,mullerlyer,short,40,0,0,0.7450314999996408
S017,mullerlyer,short,40,1,1,0.7028781999997591
S017,mullerlyer,short,40,0,1,0.5477012999999715
S017,mullerlyer,short,40,1,0,0.970049200000176
S017,mullerlyer,short,40,0,0,0.69423740000002
S017,mullerlyer,short,40,1,1,1.071316200000183
S017,mullerlyer,short,40,0,0,0.6216256999996403
S017,mullerlyer,short,40,1,1,0.5820201999995334
S017,mullerlyer,short,40,1,0,0.721226800000295
S017,mullerlyer,short,40,0,1,0.5167461999999432
S017,mullerlyer,short,40,0,1,0.6910885999996026
S017,mullerlyer,short,40,0,1,0.690136999999595
S017,mullerlyer,short,40,1,0,0.6718510999999125
S017,mullerlyer,short,40,1,0,0.5897141000004922
S017,mullerlyer,short,40,0,1,0.6770593999999619
S017,mullerlyer,short,40,0,1,0.8931465000005119
S017,mullerlyer,short,40,1,0,0.7027993000001516
S017,mullerlyer,short,40,0,0,0.41706470000008267
S017,mullerlyer,short,40,0,0,0.6073388000004343
S017,mullerlyer,short,40,1,1,0.581264999999803
S017,mullerlyer,short,40,1,1,0.7485937000001286
S017,mullerlyer,short,40,1,0,0.7981095000004643
S017,mullerlyer,short,40,0,1,0.4877626000006785
S017,mullerlyer,short,40,1,0,0.7415890000002037
S017,mullerlyer,short,40,1,1,1.0581781000000774
S017,mullerlyer,short,40,0,0,2.2375498000001244
S017,mullerlyer,short,40,0,0,1.5318615999995018
S017,mullerlyer,short,40,0,0,0.7626434999992853
S017,mullerlyer,short,40,1,0,0.6399753999994573
S017,mullerlyer,short,40,0,0,0.93919889999961
S017,mullerlyer,short,40,1,1,0.8909038000001601
S017,mullerlyer,short,40,1,1,0.7906779000004462
S017,mullerlyer,short,40,0,0,0.768349599999965
S017,mullerlyer,short,40,1,0,1.4204433999993853
S017,mullerlyer,short,40,0,0,0.8083307000006243
S017,mullerlyer,short,40,1,1,0.5728035999991334
S017,mullerlyer,short,40,1,1,0.6550766000000294
S017,mullerlyer,short,40,1,1,1.0402688000003764
S017,mullerlyer,long,30,0,1,0.9902844999996888
S017,mullerlyer,long,30,1,1,0.7577439999995477
S017,mullerlyer,long,30,0,0,0.7086040000003777
S017,mullerlyer,long,30,0,0,1.048568400000477
S017,mullerlyer,long,30,1,1,0.6311767000006512
S017,mullerlyer,long,30,0,1,0.7400336000000607
S017,mullerlyer,long,30,0,1,0.9057996999999888
S017,mullerlyer,long,30,0,1,0.7873959000007744
S017,mullerlyer,long,30,0,1,0.8971403999994436
S017,mullerlyer,long,30,0,0,0.8683906999995088
S017,mullerlyer,long,30,0,1,0.7175541999995403
S017,mullerlyer,long,30,1,1,0.7367321000001539
S017,mullerlyer,long,30,0,0,0.728430500000286
S017,mullerlyer,long,30,1,1,0.5060174999998708
S017,mullerlyer,long,30,1,1,0.9001132999992478
S017,mullerlyer,long,30,1,1,0.7534229000002597
S017,mullerlyer,long,30,1,0,0.7520676000003732
S017,mullerlyer,long,30,1,1,0.83871949999957
S017,mullerlyer,long,30,1,1,0.6762228999996296
S017,mullerlyer,long,30,0,0,1.3375248000002102
S017,mullerlyer,long,30,1,1,0.6627640999995492
S017,mullerlyer,long,30,0,1,0.5341395999994347
S017,mullerlyer,long,30,1,0,0.8227443999994648
S017,mullerlyer,long,30,1,1,0.6487704000001031
S017,mullerlyer,long,30,0,0,0.7500638999999865
S017,mullerlyer,long,30,1,0,0.7213985999997021
S017,mullerlyer,long,30,0,1,0.4928728000004412
S017,mullerlyer,long,30,0,1,0.5590313000002425
S017,mullerlyer,long,30,0,0,0.6629495999995925
S017,mullerlyer,long,30,1,1,1.0103146999999808
S017,mullerlyer,long,30,1,1,0.6540925999997853
S017,mullerlyer,long,30,0,0,0.6688342999996166
S017,mullerlyer,long,30,1,1,0.4893843999998353
S017,mullerlyer,long,30,1,1,0.45860630000061064
S017,mullerlyer,long,30,1,0,1.182542000000467
S017,mullerlyer,long,30,1,1,0.604258999999729
S017,mullerlyer,long,30,0,1,1.632459800000106
S017,mullerlyer,long,30,0,0,0.6445008999999118
S017,mullerlyer,long,30,0,0,0.9587491000002046
S017,mullerlyer,long,30,1,1,2.3877172000002247
S017,mullerlyer,long,30,0,0,0.652234000000135
S017,mullerlyer,long,30,1,1,0.5459993000004033
S017,mullerlyer,long,30,0,0,0.9866906000006566
S017,mullerlyer,long,30,0,0,0.8257678999998461
S017,mullerlyer,long,30,0,1,1.0102846999998292
S017,mullerlyer,long,30,1,1,0.9018217000002552
S017,mullerlyer,long,30,1,1,0.8487319999994725
S017,mullerlyer,long,30,0,0,0.5508413999996264
S017,mullerlyer,long,30,0,0,0.6558028999997987
S017,mullerlyer,long,50,1,0,0.7876196999995955
S017,mullerlyer,long,50,1,1,0.8888372999999774
S017,mullerlyer,long,50,0,1,0.9099538000000392
S017,mullerlyer,long,50,1,1,1.106966100000136
S017,mullerlyer,long,50,1,0,0.5506849000003058
S017,mullerlyer,long,50,0,0,0.7910630000005767
S017,mullerlyer,long,50,0,0,0.790066300000035
S017,mullerlyer,long,50,0,1,0.6162276000004567
S017,mullerlyer,long,50,0,0,0.6046290999993289
S017,mullerlyer,long,50,1,1,0.98723820000032
S017,mullerlyer,long,50,0,1,1.003324700000121
S017,mullerlyer,long,50,0,1,0.9183023000005052
S017,mullerlyer,long,50,1,1,0.7243892999995296
S017,mullerlyer,long,50,1,1,0.6925082999996448
S017,mullerlyer,long,50,1,1,0.6156886999997369
S017,mullerlyer,long,50,1,0,0.6399506999996447
S017,mullerlyer,long,50,1,1,0.5808560000004945
S017,mullerlyer,long,50,1,1,0.6680620999995881
S017,mullerlyer,long,50,1,1,0.9832207000008566
S017,mullerlyer,long,50,0,0,0.620821700000306
S017,mullerlyer,long,50,1,1,1.873549599999933
S017,mullerlyer,long,50,0,0,0.6487387999995917
S017,mullerlyer,long,50,0,0,0.7208580000005895
S017,mullerlyer,long,50,0,1,0.5236652000003232
S017,mullerlyer,long,50,1,1,0.7581312000002072
S017,mullerlyer,long,50,0,0,0.8535262999994302
S017,mullerlyer,long,50,1,0,0.7575535000005402
S017,mullerlyer,long,50,1,1,0.7233679000000848
S017,mullerlyer,long,50,1,1,0.9614377999996576
S017,mullerlyer,long,50,0,0,0.733226299999842
S017,mullerlyer,long,50,0,0,0.8457248000004256
S017,mullerlyer,long,50,0,1,0.6400684000000183
S017,mullerlyer,long,50,0,0,0.9500285000003714
S017,mullerlyer,long,50,0,0,0.6095973999999842
S017,mullerlyer,long,50,1,1,0.46355450000010023
S017,mullerlyer,long,50,0,1,0.8623513000002276
S017,mullerlyer,long,50,1,1,0.6712333000004946
S017,mullerlyer,long,50,0,1,0.9155226000002584
S017,mullerlyer,long,50,0,1,0.6236337999998796
S017,mullerlyer,long,50,1,1,0.7213150000006863
S017,mullerlyer,long,50,1,0,0.7099751999994623
S017,mullerlyer,long,50,0,1,0.6299664999996821
S017,mullerlyer,long,50,1,1,1.1191231000002515
S017,mullerlyer,long,50,0,0,0.6373875000008411
S017,mullerlyer,long,50,0,0,0.7394726000002265
S017,mullerlyer,long,50,0,0,1.010150799999792
S017,mullerlyer,long,50,1,1,0.9036048000007212
S017,mullerlyer,long,50,0,0,0.647166499999912
S017,mullerlyer,long,50,0,0,0.9520095999996556
S017,mullerlyer,long,50,1,1,0.5605411000005915
S017,mullerlyer,short,60,0,0,0.8192981000001964
S017,mullerlyer,short,60,1,1,0.6814781000002768
S017,mullerlyer,short,60,1,0,0.4895323999999164
S017,mullerlyer,short,60,1,1,2.3080567999995765
S017,mullerlyer,short,60,1,0,0.7061379000006127
S017,mullerlyer,short,60,1,0,0.9201843000000736
S017,mullerlyer,short,60,0,0,1.0321727999998984
S017,mullerlyer,short,60,1,1,0.5181444999998348
S017,mullerlyer,short,60,1,1,1.0028910999999423
S017,mullerlyer,short,60,1,0,0.8874243000000206
S017,mullerlyer,short,60,0,0,0.8400603999998566
S017,mullerlyer,short,60,0,0,1.6317422000001898
S017,mullerlyer,short,60,1,1,0.9247982000006232
S017,mullerlyer,short,60,0,1,0.731616799999756
S017,mullerlyer,short,60,0,1,0.5885451999993165
S017,mullerlyer,short,60,0,0,0.820082000000184
S017,mullerlyer,short,60,1,1,0.8359705000002577
S017,mullerlyer,short,60,0,1,0.9229820000000472
S017,mullerlyer,short,60,0,1,1.7360770999994202
S017,mullerlyer,short,60,1,1,1.1863085000004503
S017,mullerlyer,short,60,1,0,1.6206699000003937
S017,mullerlyer,short,60,0,0,0.8819634000001315
S017,mullerlyer,short,60,1,1,1.016611600000033
S017,mullerlyer,short,60,1,1,0.7141524999997273
S017,mullerlyer,short,60,0,1,0.8078140000006897
S017,mullerlyer,short,60,1,0,1.1102075999997396
S017,mullerlyer,short,60,0,1,0.8543565999998464
S017,mullerlyer,short,60,1,1,0.855432600000313
S017,mullerlyer,short,60,0,0,0.7750726000003851
S017,mullerlyer,short,60,1,1,0.8573958999995739
S017,mullerlyer,short,60,1,0,0.6599753999998939
S017,mullerlyer,short,60,0,0,0.6638326000002053
S017,mullerlyer,short,60,0,0,1.0128623000000516
S017,mullerlyer,short,60,0,1,0.5892048999994586
S017,mullerlyer,short,60,1,1,0.5045674000002691
S017,mullerlyer,short,60,1,0,0.6298951999997371
S017,mullerlyer,short,60,1,0,0.870830400000159
S017,mullerlyer,short,60,1,1,0.5997337999997399
S017,mullerlyer,short,60,1,1,0.5152228000006289
S017,mullerlyer,short,60,1,1,0.8289477999996961
S017,mullerlyer,short,60,1,0,1.560555000000022
S017,mullerlyer,short,60,0,0,0.6935087000001658
S017,mullerlyer,short,60,1,1,0.4819741000001158
S017,mullerlyer,short,60,1,1,0.571826699999292
S017,mullerlyer,short,60,0,1,1.1214585000006991
S017,mullerlyer,short,60,0,0,0.920162899999923
S017,mullerlyer,short,60,1,1,0.5134355000000141
S017,mullerlyer,short,60,0,1,0.5845408000004682
S017,mullerlyer,short,60,1,1,0.92308950000006
S017,mullerlyer,short,60,0,1,0.9709116000003633
S018,mullerlyer,long,30,1,1,1.2828372000003585
S018,mullerlyer,long,30,1,1,1.3021940999988146
S018,mullerlyer,long,30,0,1,2.2915890000003856
S018,mullerlyer,long,30,1,1,0.8278485999999248
S018,mullerlyer,long,30,0,1,1.1263491999998223
S018,mullerlyer,long,30,1,1,1.5579221000007235
S018,mullerlyer,long,30,1,1,0.7995044000017515
S018,mullerlyer,long,30,0,1,1.8884696999994048
S018,mullerlyer,long,30,1,1,1.713947399999597
S018,mullerlyer,long,30,1,1,0.6409179000002041
S018,mullerlyer,long,30,1,0,2.5829272999999375
S018,mullerlyer,long,30,0,0,0.6871568000005936
S018,mullerlyer,long,30,1,0,0.585103599998547
S018,mullerlyer,long,30,0,0,0.3000094999988505
S018,mullerlyer,long,30,1,0,0.9165444999998726
S018,mullerlyer,long,30,0,0,1.5643369999997958
S018,mullerlyer,long,30,1,1,0.6209744000007049
S018,mullerlyer,long,30,0,1,0.6630509000005986
S018,mullerlyer,long,30,0,1,1.458402299998852
S018,mullerlyer,long,30,1,1,1.1946332000006803
S018,mullerlyer,long,30,1,1,0.7494141000006493
S018,mullerlyer,long,30,1,1,1.4969717000003584
S018,mullerlyer,long,30,1,1,0.8376215000007505
S018,mullerlyer,long,30,0,1,1.0650071000000023
S018,mullerlyer,long,30,0,1,0.7753947000001062
S018,mullerlyer,long,30,1,1,0.7912326000005123
S018,mullerlyer,long,30,1,1,0.605146899999454
S018,mullerlyer,long,30,0,1,2.2280718999991223
S018,mullerlyer,long,30,0,1,0.697634600001038
S018,mullerlyer,long,30,0,1,0.39116379999904893
S018,mullerlyer,long,30,1,1,0.4744265999997878
S018,mullerlyer,long,30,0,1,0.6664385999993101
S018,mullerlyer,long,30,1,1,0.5798183000006247
S018,mullerlyer,long,30,1,1,0.5717598999999609
S018,mullerlyer,long,30,0,1,1.1660635999996884
S018,mullerlyer,long,30,0,0,1.4943051999998715
S018,mullerlyer,long,30,1,1,0.9865066000002116
S018,mullerlyer,long,30,0,0,0.7891199000005145
S018,mullerlyer,long,30,0,0,0.6635119000002305
S018,mullerlyer,long,30,1,1,0.8706522000011319
S018,mullerlyer,long,30,1,1,0.6161145999994915
S018,mullerlyer,long,30,0,1,1.0524499000002834
S018,mullerlyer,long,30,1,1,0.5721245000004274
S018,mullerlyer,long,30,0,1,0.403788199999326
S018,mullerlyer,long,30,0,0,0.7254986000007193
S018,mullerlyer,long,30,0,1,1.2077792000000045
S018,mullerlyer,long,30,1,1,0.46723129999918456
S018,mullerlyer,long,30,1,1,0.4148870999997598
S018,mullerlyer,long,30,0,0,0.5214962999998534
S018,mullerlyer,long,30,0,0,0.6285302999986015
S018,mullerlyer,short,40,0,0,3.0209493000002112
S018,mullerlyer,short,40,0,0,1.6447580000003654
S018,mullerlyer,short,40,1,1,0.5448253999984445
S018,mullerlyer,short,40,0,0,1.7457647999999608
S018,mullerlyer,short,40,1,1,0.44489509999948496
S018,mullerlyer,short,40,1,1,1.7578057999999146
S018,mullerlyer,short,40,1,1,0.9802362999998876
S018,mullerlyer,short,40,1,1,1.3456115999997564
S018,mullerlyer,short,40,0,0,0.6021694999999454
S018,mullerlyer,short,40,1,1,2.2430609999992157
S018,mullerlyer,short,40,0,0,0.7805872000008094
S018,mullerlyer,short,40,1,1,0.39712580000013986
S018,mullerlyer,short,40,1,1,3.0494810000000143
S018,mullerlyer,short,40,0,1,1.4039328999988356
S018,mullerlyer,short,40,0,0,1.084071600000243
S018,mullerlyer,short,40,0,0,3.168969600001219
S018,mullerlyer,short,40,0,1,0.5762532999997347
S018,mullerlyer,short,40,0,1,0.5133539999987988
S018,mullerlyer,short,40,0,1,1.3343459000006987
S018,mullerlyer,short,40,1,1,0.5607502999991993
S018,mullerlyer,short,40,1,1,2.8189084000005096
S018,mullerlyer,short,40,1,1,0.427689800000735
S018,mullerlyer,short,40,0,1,0.778633500000069
S018,mullerlyer,short,40,0,1,0.5421994999996969
S018,mullerlyer,short,40,1,1,0.7311427000004187
S018,mullerlyer,short,40,1,0,0.7744904999999562
S018,mullerlyer,short,40,0,0,1.0590666999996756
S018,mullerlyer,short,40,0,1,0.4977051000005304
S018,mullerlyer,short,40,0,1,0.760661500000424
S018,mullerlyer,short,40,0,0,0.8493370000014693
S018,mullerlyer,short,40,0,0,0.6079220000010537
S018,mullerlyer,short,40,1,1,0.42850910000015574
S018,mullerlyer,short,40,1,1,0.4908942000001843
S018,mullerlyer,short,40,1,1,0.5524392000006628
S018,mullerlyer,short,40,1,1,0.47581069999978354
S018,mullerlyer,short,40,1,1,1.8579169000004183
S018,mullerlyer,short,40,0,0,0.48613230000046315
S018,mullerlyer,short,40,0,0,2.012960899999598
S018,mullerlyer,short,40,1,1,0.352879900001426
S018,mullerlyer,short,40,0,0,0.5532029000005423
S018,mullerlyer,short,40,0,0,0.607945199999449
S018,mullerlyer,short,40,1,1,0.7487166000009893
S018,mullerlyer,short,40,0,0,0.5610364000003756
S018,mullerlyer,short,40,1,0,0.8292485000001761
S018,mullerlyer,short,40,0,0,2.0213108000007196
S018,mullerlyer,short,40,0,0,0.8995282000014413
S018,mullerlyer,short,40,0,0,0.48951669999951264
S018,mullerlyer,short,40,0,0,0.6495465999996668
S018,mullerlyer,short,40,1,1,0.5323424999987765
S018,mullerlyer,short,40,0,1,0.4400058000010176
S018,mullerlyer,long,50,1,1,3.752375000000029
S018,mullerlyer,long,50,0,1,0.5497523999983969
S018,mullerlyer,long,50,1,1,1.271935000000667
S018,mullerlyer,long,50,0,1,0.5129529999994702
S018,mullerlyer,long,50,1,1,0.5361824999999953
S018,mullerlyer,long,50,1,1,0.8580032999998366
S018,mullerlyer,long,50,1,1,0.5537394999992102
S018,mullerlyer,long,50,0,1,0.5885513000011997
S018,mullerlyer,long,50,1,1,0.5289589999993041
S018,mullerlyer,long,50,0,0,0.6232199999994918
S018,mullerlyer,long,50,1,1,0.5328633999997692
S018,mullerlyer,long,50,1,1,1.0030876000000717
S018,mullerlyer,long,50,0,0,0.8028004000007058
S018,mullerlyer,long,50,1,1,0.4855897999987064
S018,mullerlyer,long,50,0,0,1.6272630999992543
S018,mullerlyer,long,50,1,1,0.49941390000094543
S018,mullerlyer,long,50,1,0,1.0867643000001408
S018,mullerlyer,long,50,1,0,0.5874697999988712
S018,mullerlyer,long,50,1,1,1.274102800000037
S018,mullerlyer,long,50,1,1,0.6063804000004893
S018,mullerlyer,long,50,0,0,2.557879800000592
S018,mullerlyer,long,50,1,0,1.623429200000828
S018,mullerlyer,long,50,1,0,0.5230258999999933
S018,mullerlyer,long,50,0,0,0.5530287999990833
S018,mullerlyer,long,50,0,0,0.8422757999996975
S018,mullerlyer,long,50,1,1,0.6661332000003313
S018,mullerlyer,long,50,0,0,0.5204410999995162
S018,mullerlyer,long,50,1,1,0.5798426999990625
S018,mullerlyer,long,50,1,1,0.4886753999999201
S018,mullerlyer,long,50,0,0,0.5184889000011026
S018,mullerlyer,long,50,0,1,0.9578564000003098
S018,mullerlyer,long,50,0,1,0.3685247000012168
S018,mullerlyer,long,50,1,1,0.5648359000006167
S018,mullerlyer,long,50,1,1,0.3738462000001164
S018,mullerlyer,long,50,1,1,0.39976479999859293
S018,mullerlyer,long,50,1,1,0.6577539000008983
S018,mullerlyer,long,50,1,1,0.598949299999731
S018,mullerlyer,long,50,1,1,0.4042794999986654
S018,mullerlyer,long,50,0,0,0.6133410999991611
S018,mullerlyer,long,50,0,0,1.0923891000002186
S018,mullerlyer,long,50,1,1,0.5328956000012113
S018,mullerlyer,long,50,1,1,0.4137480000008509
S018,mullerlyer,long,50,0,0,0.5075458999999682
S018,mullerlyer,long,50,1,1,1.180042300000423
S018,mullerlyer,long,50,1,1,0.48677019999922777
S018,mullerlyer,long,50,0,0,1.86623679999866
S018,mullerlyer,long,50,0,0,1.510025300000052
S018,mullerlyer,long,50,0,1,1.263054099999863
S018,mullerlyer,long,50,0,1,0.9360825000003388
S018,mullerlyer,short,60,0,0,0.7411870999985695
S018,mullerlyer,short,60,0,0,0.35072649999892747
S018,mullerlyer,short,60,1,0,0.5109776999997848
S018,mullerlyer,short,60,1,0,0.3569688999996288
S018,mullerlyer,short,60,0,0,0.4149228000005678
S018,mullerlyer,short,60,1,1,0.5994952999990346
S018,mullerlyer,short,60,1,1,0.2881741000001057
S018,mullerlyer,short,60,1,1,0.3110534000006737
S018,mullerlyer,short,60,0,1,0.3804256999992504
S018,mullerlyer,short,60,1,1,0.4251630999988265
S018,mullerlyer,short,60,0,0,0.4995715000004566
S018,mullerlyer,short,60,0,0,0.5458122000000003
S018,mullerlyer,short,60,0,0,0.4443908000012016
S018,mullerlyer,short,60,1,0,1.075985800000126
S018,mullerlyer,short,60,1,0,0.3822624000003998
S018,mullerlyer,short,60,1,0,1.224495399999796
S018,mullerlyer,short,60,1,0,0.3181519000008848
S018,mullerlyer,short,60,0,0,0.3288176000005478
S018,mullerlyer,short,60,0,0,0.3651135999989492
S018,mullerlyer,short,60,1,0,0.26665390000016487
S018,mullerlyer,short,60,1,0,0.5245491000005131
S018,mullerlyer,short,60,0,0,0.24735789999976987
S018,mullerlyer,short,60,0,0,0.21190759999990405
S018,mullerlyer,short,60,1,0,0.20787580000069283
S018,mullerlyer,short,60,1,0,0.8446945999985473
S018,mullerlyer,short,60,1,0,0.35769209999853047
S018,mullerlyer,short,60,0,0,0.20575169999938225
S018,mullerlyer,short,60,1,0,0.23680120000062743
S018,mullerlyer,short,60,0,0,0.20875850000084029
S018,mullerlyer,short,60,1,0,0.22683799999867915
S018,mullerlyer,short,60,1,0,0.3243334999988292
S018,mullerlyer,short,60,0,0,0.2340912000017852
S018,mullerlyer,short,60,1,0,0.22391539999989615
S018,mullerlyer,short,60,0,0,0.23547770000004675
S018,mullerlyer,short,60,0,0,0.21154639999986105
S018,mullerlyer,short,60,1,0,0.4922993999989558
S018,mullerlyer,short,60,0,0,0.568862000000081
S018,mullerlyer,short,60,0,0,0.535442399999738
