subj_idx,bias_source,bias_direction,stim,response,rt
S020,payoff,short,1,1,2.92062676584
S020,payoff,short,0,1,0.862175810777
S020,payoff,short,0,1,4.3013876144
S020,payoff,short,0,0,0.800926384294
S020,payoff,short,0,0,2.31154976939
S020,payoff,short,1,1,3.05348729806
S020,payoff,short,1,0,0.700542730192
S020,payoff,short,1,0,1.88300813793
S020,payoff,short,1,1,0.582142727777
S020,payoff,short,0,0,0.613786192076
S020,payoff,short,0,0,0.787682922411
S020,payoff,short,1,0,0.617653220157
S020,payoff,short,1,1,1.16594684987
S020,payoff,short,1,1,1.126602835
S020,payoff,short,1,0,0.593136485473
S020,payoff,short,1,1,0.996684153968
S020,payoff,short,1,0,2.56428364444
S020,payoff,short,1,1,1.70274776026
S020,payoff,short,1,1,0.76511585086
S020,payoff,short,1,1,0.815488638287
S020,payoff,short,1,1,1.09534574147
S020,payoff,short,0,0,1.14904856198
S020,payoff,short,0,0,0.685418729321
S020,payoff,short,1,1,0.580577624303
S020,payoff,short,1,0,1.0131070247
S020,payoff,short,1,1,0.511952742025
S020,payoff,short,1,0,0.571088901499
S020,payoff,short,1,1,0.981717418079
S020,payoff,short,1,1,0.76577781266
S020,payoff,short,1,0,0.602423269182
S020,payoff,short,0,0,0.524939025861
S020,payoff,short,1,1,0.606497669702
S020,payoff,short,0,1,0.515569534666
S020,payoff,short,0,1,0.515428569706
S020,payoff,short,0,1,0.856561360506
S020,payoff,short,1,1,0.921663628022
S020,payoff,short,0,1,0.67811088841
S020,payoff,short,1,1,3.63849128251
S020,payoff,short,0,0,0.788929270002
S020,payoff,short,1,1,0.653990183764
S020,payoff,short,0,0,1.50843314578
S020,payoff,short,1,1,1.06862941006
S020,payoff,short,1,1,1.58825885634
S020,payoff,short,0,0,0.508946294463
S020,payoff,short,0,0,0.841821617443
S020,payoff,short,0,0,0.881788655188
S020,payoff,short,0,0,1.65286940668
S020,payoff,short,0,1,2.11966204632
S020,payoff,short,1,1,0.41932668856
S021,mullerlyer,short,1,1,3.69398559562
S021,mullerlyer,short,0,1,1.98341805318
S021,mullerlyer,short,0,1,2.06261410012
S021,mullerlyer,short,1,1,1.58309688247
S021,mullerlyer,short,0,0,1.14170298954
S021,mullerlyer,short,1,1,1.56519735094
S021,mullerlyer,short,0,1,4.72176806887
S021,mullerlyer,short,0,1,2.09677078554
S021,mullerlyer,short,0,1,3.92598735843
S021,mullerlyer,short,1,1,1.84507286711
S021,mullerlyer,short,1,1,2.15614510638
S021,mullerlyer,short,0,0,1.17910850982
S021,mullerlyer,short,0,0,4.18834820459
S021,mullerlyer,short,0,0,3.24947356982
S021,mullerlyer,short,1,0,3.96045917751
S021,mullerlyer,short,0,1,1.05970545266
S021,mullerlyer,short,0,1,0.94476135568
S021,mullerlyer,short,1,1,0.725414141169
S021,mullerlyer,short,0,0,1.24331186158
S021,mullerlyer,short,0,0,2.09263239236
S021,mullerlyer,short,1,0,3.01183592524
S021,mullerlyer,short,1,1,1.08944604091
S021,mullerlyer,short,1,1,0.92467792374
S021,mullerlyer,short,0,1,2.13809434692
S021,mullerlyer,short,1,0,2.23910947574
S021,mullerlyer,short,0,0,1.2438020695
S021,mullerlyer,short,0,0,1.13347238657
S021,mullerlyer,short,0,1,2.79264688126
S021,mullerlyer,short,1,1,2.86507449712
S021,mullerlyer,short,1,0,2.10961248219
S021,mullerlyer,short,1,1,3.43556784429
S021,mullerlyer,short,1,0,2.44531917848
S021,mullerlyer,short,1,1,4.66456497066
S021,mullerlyer,short,1,0,1.03267187462
S021,mullerlyer,short,0,0,0.596734865132
S021,mullerlyer,short,1,1,1.11121320422
S021,mullerlyer,short,0,1,1.63897334042
S021,mullerlyer,short,1,1,0.748672454178
S021,mullerlyer,short,0,0,1.05764651904
S021,mullerlyer,short,1,1,0.892556929321
S021,mullerlyer,short,0,1,0.945357211851
S021,mullerlyer,short,1,1,0.812053862501
S021,mullerlyer,short,1,1,0.806590640168
S021,mullerlyer,short,1,1,1.5034643573
S021,mullerlyer,short,0,0,1.65368621864
S021,mullerlyer,short,0,1,1.20957746734
S021,mullerlyer,short,0,1,0.958564451477
S021,mullerlyer,short,1,1,0.627451039582
S021,mullerlyer,long,0,1,3.31600993697
S021,mullerlyer,long,0,1,0.868521045133
S021,mullerlyer,long,1,1,0.623355811258
S021,mullerlyer,long,1,1,0.575929704668
S021,mullerlyer,long,1,1,0.479283885925
S021,mullerlyer,long,0,1,1.16678871556
S021,mullerlyer,long,1,1,0.840524558691
S021,mullerlyer,long,0,1,1.2835472459
S021,mullerlyer,long,1,1,0.720091581945
S021,mullerlyer,long,1,1,3.62976232161
S021,mullerlyer,long,0,1,1.04275917027
S021,mullerlyer,long,1,1,0.861103330033
S021,mullerlyer,long,0,0,2.97171705585
S021,mullerlyer,long,1,1,1.21797439086
S021,mullerlyer,long,1,1,1.38237273913
S021,mullerlyer,long,1,1,0.752538878558
S021,mullerlyer,long,0,1,1.77092499578
S021,mullerlyer,long,0,1,1.33544951824
S021,mullerlyer,long,0,1,0.917342010576
S021,mullerlyer,long,1,1,1.8090009297
S021,mullerlyer,long,1,1,1.75216518558
S021,mullerlyer,long,1,1,0.851036862186
S021,mullerlyer,long,1,1,0.66649290044
S021,mullerlyer,long,1,1,1.11835864867
S021,mullerlyer,long,1,1,1.190964961
S021,mullerlyer,long,0,1,3.67668614619
S021,mullerlyer,long,0,1,1.97985529207
S021,mullerlyer,long,0,1,1.38384366472
S021,mullerlyer,long,1,1,1.18391127961
S021,mullerlyer,long,0,0,1.25837186979
S021,mullerlyer,long,0,1,0.850036825967
S021,mullerlyer,long,1,1,0.650510130159
S021,mullerlyer,long,0,1,0.735039603005
S021,mullerlyer,long,0,0,3.94919948806
S021,mullerlyer,long,0,0,1.25894810557
S021,mullerlyer,long,1,1,0.785327268117
S021,mullerlyer,long,1,1,3.16005680858
S021,mullerlyer,long,1,1,1.31104597812
S021,mullerlyer,long,0,0,2.23066485958
S021,mullerlyer,long,1,1,1.65762478569
S021,mullerlyer,long,0,0,2.47577334525
S021,mullerlyer,long,0,1,3.95749166888
S021,mullerlyer,long,0,1,1.51551489942
S021,mullerlyer,long,1,1,1.06427489073
S021,mullerlyer,long,1,0,1.2632736471
S021,mullerlyer,long,0,0,1.36403069233
S021,mullerlyer,long,0,1,1.62671663326
S021,mullerlyer,long,0,1,1.31852738403
S021,mullerlyer,long,1,1,0.529028217141
S021,mullerlyer,short,0,0,2.28825463041
S021,mullerlyer,short,0,1,1.08395444447
S021,mullerlyer,short,0,1,0.525005735191
S021,mullerlyer,short,0,1,1.852433834
S021,mullerlyer,short,0,1,0.74215274927
S021,mullerlyer,short,0,1,3.54409064017
S021,mullerlyer,short,0,1,1.01258723528
S021,mullerlyer,short,1,1,0.58634662288
S021,mullerlyer,short,1,1,0.531173178624
S021,mullerlyer,short,1,1,0.581320784331
S021,mullerlyer,short,0,0,1.53644472483
S021,mullerlyer,short,0,1,1.31329839897
S021,mullerlyer,short,1,1,0.684796913862
S021,mullerlyer,short,0,0,1.54635634252
S021,mullerlyer,short,0,1,1.83781905774
S021,mullerlyer,short,1,0,2.23321007703
S021,mullerlyer,short,0,0,1.1431817633
S021,mullerlyer,short,0,0,1.10292585303
S021,mullerlyer,short,0,1,1.93205941658
S021,mullerlyer,short,1,1,0.720178817224
S021,mullerlyer,short,0,0,1.19187836565
S021,mullerlyer,short,0,0,0.941631148729
S021,mullerlyer,short,1,1,0.785444990463
S021,mullerlyer,short,0,1,0.754511482457
S021,mullerlyer,short,1,1,0.497693849462
S021,mullerlyer,short,1,0,0.813579121488
S021,mullerlyer,short,0,0,0.661470080413
S021,mullerlyer,short,1,1,0.873273103763
S021,mullerlyer,short,0,1,0.522719205044
S021,mullerlyer,short,1,1,0.504377158242
S021,mullerlyer,short,0,0,1.72515998165
S021,mullerlyer,short,1,1,0.842576851559
S021,mullerlyer,short,0,0,0.719600166623
S021,mullerlyer,short,1,1,0.762800644759
S021,mullerlyer,short,0,1,0.647000193188
S021,mullerlyer,short,0,0,0.89797849605
S021,mullerlyer,short,1,1,0.833347419768
S021,mullerlyer,short,0,1,0.584517398762
S021,mullerlyer,short,0,1,0.559735637875
S021,mullerlyer,short,0,1,0.584992514068
S021,mullerlyer,short,1,1,2.32634927918
S021,mullerlyer,short,1,1,0.556641653187
S021,mullerlyer,short,1,1,0.649863260969
S021,mullerlyer,short,0,0,0.870300463645
S021,mullerlyer,short,0,0,0.64394424187
S021,mullerlyer,short,1,1,1.09692412644
S021,mullerlyer,short,0,0,1.08220490932
S021,mullerlyer,short,0,0,0.636572710147
S021,mullerlyer,short,1,1,0.534202868803
S021,mullerlyer,short,0,0,0.765344051095
S021,mullerlyer,long,0,1,1.63103281737
S021,mullerlyer,long,1,1,0.538011941269
S021,mullerlyer,long,0,1,0.436940366086
S021,mullerlyer,long,1,1,0.6277329695
S021,mullerlyer,long,1,1,0.685899579825
S021,mullerlyer,long,1,1,1.42367426529
S021,mullerlyer,long,1,1,2.6180211779499998
S021,mullerlyer,long,1,1,0.751648112819
S021,mullerlyer,long,0,0,1.06235028133
S021,mullerlyer,long,0,1,0.621833872643
S021,mullerlyer,long,1,1,0.980322559222
S021,mullerlyer,long,1,1,0.650418065248
S021,mullerlyer,long,1,1,1.09789397745
S021,mullerlyer,long,0,1,0.637367486899
S021,mullerlyer,long,1,1,0.823176511072
S021,mullerlyer,long,1,1,0.777307357948
S021,mullerlyer,long,0,1,0.618848554732
S021,mullerlyer,long,0,0,1.20562380768
S021,mullerlyer,long,1,1,0.761714278815
S021,mullerlyer,long,0,1,0.646450822245
S021,mullerlyer,long,0,1,1.6039117022
S021,mullerlyer,long,0,0,2.34219440487
S021,mullerlyer,long,0,0,3.12725121345
S021,mullerlyer,long,0,1,2.9063923233
S021,mullerlyer,long,0,0,0.939311716691
S021,mullerlyer,long,1,1,1.10653630678
S021,mullerlyer,long,1,1,0.645555830575
S021,mullerlyer,long,1,1,0.67305365724
S021,mullerlyer,long,0,0,1.37657868682
S021,mullerlyer,long,0,1,0.704175219147
S021,mullerlyer,long,0,0,2.27510685566
S021,mullerlyer,long,0,1,0.496474668565
S021,mullerlyer,long,1,1,0.543878438097
S021,mullerlyer,long,0,1,0.943799654684
S021,mullerlyer,long,1,1,1.80645390114
S021,mullerlyer,long,1,1,0.887937383784
S021,mullerlyer,long,0,0,1.59671192437
S021,mullerlyer,long,1,1,0.593112639155
S021,mullerlyer,long,0,0,1.12094763468
S021,mullerlyer,long,1,1,0.642334162418
S021,mullerlyer,long,0,1,1.32481315351
S021,mullerlyer,long,0,1,0.813228067422
S021,mullerlyer,long,1,1,0.693076718744
S021,mullerlyer,long,1,1,0.586116007824
S021,mullerlyer,long,1,1,0.540616321749
S021,mullerlyer,long,0,0,0.858341986426
S021,mullerlyer,long,0,0,1.30462980851
S021,mullerlyer,long,0,1,0.454510878753
S021,mullerlyer,long,0,1,0.509659269275
S021,mullerlyer,long,1,1,0.526909516797
S021,mullerlyer,short,1,0,3.74163054502
S021,mullerlyer,short,0,0,0.809132839102
S021,mullerlyer,short,0,0,0.762306210909
S021,mullerlyer,short,0,1,1.12905387457
S021,mullerlyer,short,1,1,0.416143053779
S021,mullerlyer,short,0,0,4.76676366183
S021,mullerlyer,short,0,1,0.605141749777
S021,mullerlyer,short,1,1,0.597308082393
S021,mullerlyer,short,1,1,0.887979643092
S021,mullerlyer,short,1,1,0.477570271185
S021,mullerlyer,short,0,0,0.802274456062
S021,mullerlyer,short,0,0,0.53775083915
S021,mullerlyer,short,1,1,0.565636545845
S021,mullerlyer,short,0,1,0.820380152618
S021,mullerlyer,short,1,1,0.424826435006
S021,mullerlyer,short,0,0,1.30882404434
S021,mullerlyer,short,1,1,0.488457776919
S021,mullerlyer,short,0,1,0.516287339113
S021,mullerlyer,short,1,1,0.900141266811
S021,mullerlyer,short,1,1,0.807629011615
S021,mullerlyer,short,1,0,1.08106964333
S021,mullerlyer,short,1,1,0.871730035498
S021,mullerlyer,short,1,1,1.14637988699
S021,mullerlyer,short,0,1,1.15363882785
S021,mullerlyer,short,1,1,0.990868368306
S021,mullerlyer,short,1,1,2.39008053416
S021,mullerlyer,short,1,1,1.18365410157
S021,mullerlyer,short,0,0,0.728717309408
S021,mullerlyer,short,1,1,0.816062157399
S021,mullerlyer,short,1,1,0.783346514214
S021,mullerlyer,short,1,0,2.46048332569
S021,mullerlyer,short,1,1,1.03448962836
S021,mullerlyer,short,0,0,2.6624924537
S021,mullerlyer,short,1,1,1.82909311535
S021,mullerlyer,short,1,1,1.14224934196
S021,mullerlyer,short,0,0,1.6580872232
S021,mullerlyer,short,0,0,1.47627562725
S021,mullerlyer,short,0,1,1.02815888291
S021,mullerlyer,short,0,1,1.73225531863
S021,mullerlyer,short,1,1,0.741223950157
S021,mullerlyer,short,1,0,2.86047366642
S021,mullerlyer,short,1,1,0.435442877497
S021,mullerlyer,short,1,1,0.533568677405
S021,mullerlyer,short,1,0,0.719719096374
S021,mullerlyer,short,0,0,1.19927042332
S021,mullerlyer,short,1,0,2.39064016807
S021,mullerlyer,short,1,0,0.668303711573
S021,mullerlyer,short,1,0,1.19610550337
S021,mullerlyer,short,0,0,1.1694930091
S021,mullerlyer,short,0,1,0.646977856126
S021,mullerlyer,long,0,1,1.89048139383
S021,mullerlyer,long,1,1,0.664629868876
S021,mullerlyer,long,0,0,1.62837832943
S021,mullerlyer,long,1,1,0.95461773442
S021,mullerlyer,long,1,1,1.98960300403
S021,mullerlyer,long,1,1,1.73496595108
S021,mullerlyer,long,1,1,1.71386648475
S021,mullerlyer,long,0,1,1.64155900606
S021,mullerlyer,long,1,1,0.807458766994
S021,mullerlyer,long,1,1,0.921311366543
S021,mullerlyer,long,1,0,3.19467080003
S021,mullerlyer,long,0,0,2.93694368646
S021,mullerlyer,long,0,0,3.86822130593
S021,mullerlyer,long,1,1,0.725841261985
S021,mullerlyer,long,0,1,1.07723491343
S021,mullerlyer,long,1,0,1.86326368598
S021,mullerlyer,long,0,0,1.49600317549
S021,mullerlyer,long,0,0,1.46233669798
S021,mullerlyer,long,1,1,1.09403268455
S021,mullerlyer,long,0,0,1.44189013788
S021,mullerlyer,long,1,0,1.83533390886
S021,mullerlyer,long,0,1,0.920354495182
S021,mullerlyer,long,0,1,0.554842312431
S021,mullerlyer,long,0,1,0.991979184277
S021,mullerlyer,long,1,1,0.828788848372
S021,mullerlyer,long,1,1,1.82148342228
S021,mullerlyer,long,1,1,1.20877212576
S021,mullerlyer,long,1,0,0.69494820217
S021,mullerlyer,long,1,1,0.888420950956
S021,mullerlyer,long,0,0,1.0391728647
S021,mullerlyer,long,0,1,2.72752559706
S021,mullerlyer,long,1,1,2.55974439159
S021,mullerlyer,long,0,1,0.60482691797
S021,mullerlyer,long,1,1,0.735508379417
S021,mullerlyer,long,0,1,1.54264174978
S021,mullerlyer,long,0,1,1.00050831904
S021,mullerlyer,long,1,1,0.811976588349
S021,mullerlyer,long,0,1,1.05484442539
S021,mullerlyer,long,0,1,0.926808698172
S021,mullerlyer,long,0,0,0.991250815001
S021,mullerlyer,long,1,1,1.88711845886
S021,mullerlyer,long,1,1,2.42372497646
S021,mullerlyer,long,0,1,3.50513390162
S021,mullerlyer,long,1,1,0.702443191425
S021,mullerlyer,long,1,1,1.77694422979
S021,mullerlyer,long,1,0,2.59454311656
S021,mullerlyer,long,1,0,1.15979027312
S021,mullerlyer,long,0,0,0.856871362685
S021,mullerlyer,long,0,1,0.5930145372
S021,mullerlyer,long,0,0,1.10679107
S022,payoff,short,0,0,2.99941470865
S022,payoff,short,0,0,2.70839571612
S022,payoff,short,1,1,0.706328632492
S022,payoff,short,0,0,1.10547348531
S022,payoff,short,0,0,1.55254521746
S022,payoff,short,1,0,3.86018992538
S022,payoff,short,0,0,1.74592620318
S022,payoff,short,0,1,4.90468595301
S022,payoff,short,0,1,1.31723907899
S022,payoff,short,1,1,2.90588460795
S022,payoff,short,0,0,1.20464973075
S022,payoff,short,0,0,1.68665451209
S022,payoff,short,0,1,0.843199874431
S022,payoff,short,0,1,0.706973086864
S022,payoff,short,1,1,0.629130243175
S022,payoff,short,0,1,4.18951637246
S022,payoff,short,0,0,3.95486404578
S022,payoff,short,1,1,0.845873379054
S022,payoff,short,0,1,1.3853879404
S022,payoff,short,1,1,0.583959877811
S022,payoff,short,1,1,4.33531398662
S022,payoff,short,0,1,1.1920175195
S022,payoff,short,0,0,2.0808704209
S022,payoff,short,0,0,0.848955893362
S022,payoff,short,1,1,0.806176197148
S022,payoff,short,1,0,2.64300638719
S022,payoff,short,0,0,0.78497802516
S022,payoff,short,1,1,1.12824974041
S022,payoff,short,1,1,1.01961616479
S022,payoff,short,1,1,3.16042114414
S022,payoff,short,0,0,1.23769469465
S022,payoff,short,0,0,0.876451305208
S022,payoff,short,1,1,1.06095391321
S022,payoff,short,0,1,1.27400690638
S022,payoff,short,0,0,1.41956122769
S022,payoff,short,1,1,0.567465166259
S022,payoff,short,0,0,1.92205875251
S022,payoff,short,1,1,1.58737171283
S022,payoff,short,0,0,4.16115072083
S022,payoff,short,0,1,0.661919236434
S022,payoff,short,1,1,0.55812646398
S022,payoff,short,1,1,0.608236640022
S022,payoff,short,1,1,0.686379524763
S022,payoff,short,1,0,5.0769442298
S022,payoff,short,0,0,2.53395685929
S022,payoff,short,0,0,1.6638876144
S022,payoff,short,1,1,0.728695877908
S022,payoff,short,0,1,0.493745019441
S022,payoff,long,0,0,4.49793804786
S022,payoff,long,0,1,0.845024268914
S022,payoff,long,0,1,0.893815350995
S022,payoff,long,0,1,0.503583287049
S022,payoff,long,1,1,0.605405568571
S022,payoff,long,0,0,0.791338955831
S022,payoff,long,0,0,2.20319510516
S022,payoff,long,1,1,1.71237171283
S022,payoff,long,0,0,0.961423595178
S022,payoff,long,0,0,1.4105204535
S022,payoff,long,0,0,2.13825221559
S022,payoff,long,0,0,2.28482830649
S022,payoff,long,1,1,0.614897611747
S022,payoff,long,0,1,1.34369128976
S022,payoff,long,1,1,0.719367438604
S022,payoff,long,1,1,1.21323229335
S022,payoff,long,1,1,0.508733186834
S022,payoff,long,1,1,0.605891550553
S022,payoff,long,0,0,1.20114643452
S022,payoff,long,1,1,0.658155743644
S022,payoff,long,1,1,2.17262834754
S022,payoff,long,1,1,0.567998237184
S022,payoff,long,0,0,3.71681618411
S022,payoff,long,0,0,1.24919737509
S022,payoff,long,0,1,0.790594588394
S022,payoff,long,1,1,0.946612916858
S022,payoff,long,0,1,1.14405290865
S022,payoff,long,0,0,3.2207405641
S022,payoff,long,0,1,0.775304266983
S022,payoff,long,1,1,0.635859131631
S022,payoff,long,0,0,1.13537073483
S022,payoff,long,1,1,0.639540822489
S022,payoff,long,0,1,0.580325275892
S022,payoff,long,1,1,0.900752517446
S022,payoff,long,1,1,0.882658593127
S022,payoff,long,1,1,1.87258608824
S022,payoff,long,0,0,1.26393862742
S022,payoff,long,0,0,1.02970406414
S022,payoff,long,0,0,0.634723563788
S022,payoff,long,1,1,0.542947526021
S022,payoff,long,1,1,5.03206032214
S022,payoff,long,1,1,0.660739900028
S022,payoff,long,0,0,0.656930525707
S022,payoff,long,1,0,2.30916785395
S022,payoff,long,1,1,1.40596399507
S022,payoff,long,1,1,1.7348995436
S022,payoff,long,1,1,0.825073953783
S022,payoff,long,0,0,1.40541009635
S022,payoff,long,1,1,2.43540454227
S022,payoff,long,1,1,1.23839740649
S022,payoff,long,1,1,1.47107169593
S022,payoff,long,0,1,1.05350450363
S022,payoff,long,1,1,0.58490950472
S022,payoff,long,0,1,0.910244258772
S022,payoff,long,1,1,0.571855907852
S022,payoff,long,1,1,1.82663302021
S022,payoff,long,1,1,0.661051109611
S022,payoff,long,1,1,1.40271123614
S022,payoff,long,0,1,1.2790928135
S022,payoff,long,0,0,1.26153105455
S022,payoff,long,1,0,5.0442071551
S022,payoff,long,0,0,1.77405520272
S022,payoff,long,0,0,1.58734182947
S022,payoff,long,1,1,0.614432457562
S022,payoff,long,0,1,1.22224378788
S022,payoff,long,1,1,2.00191404458
S022,payoff,long,0,1,1.36426613701
S022,payoff,long,1,1,0.687088575502
S022,payoff,long,0,1,1.11515328053
S022,payoff,long,1,1,0.8568251793
S022,payoff,long,1,1,1.00845970877
S022,payoff,long,0,0,0.708564753328
S022,payoff,long,0,0,2.53175696071
S022,payoff,long,0,1,0.489600891069
S022,payoff,long,1,1,0.583459708771
S022,payoff,long,0,0,1.59191760643
S022,payoff,long,1,1,0.778581777788
S022,payoff,long,0,0,1.15808209172
S022,payoff,long,1,1,0.613604477072
S022,payoff,long,0,1,0.612987189394
S022,payoff,long,1,1,1.08933284635
S022,payoff,long,1,1,2.07681473521
S022,payoff,long,0,0,1.09466989447
S022,payoff,long,0,1,0.54645836855
S022,payoff,long,0,1,0.455908756128
S022,payoff,long,1,1,1.13535835889
S022,payoff,long,1,1,0.946449614836
S022,payoff,long,1,1,0.519916507688
S022,payoff,long,0,1,0.590711707035
S022,payoff,long,0,1,0.846570053851
S022,payoff,long,1,1,2.20285582333
S022,payoff,long,0,1,0.943932469632
S022,payoff,long,0,0,0.751643585038
S022,payoff,long,0,1,0.995130219024
S022,payoff,long,1,1,0.537951570837
S022,payoff,long,1,1,0.907164461132
S022,payoff,long,1,1,0.697319854629
S022,payoff,long,1,1,0.65498176813
S022,payoff,long,1,1,0.691911871243
S022,payoff,long,0,1,0.918774600952
S022,payoff,short,0,0,1.13874574388
S022,payoff,short,0,1,1.17344425394
S022,payoff,short,1,1,0.601093308542
S022,payoff,short,1,1,0.527083987345
S022,payoff,short,1,1,0.558502571781
S022,payoff,short,0,1,1.48459044698
S022,payoff,short,0,1,0.964627152207
S022,payoff,short,0,0,1.44538981189
S022,payoff,short,0,0,1.11822673927
S022,payoff,short,1,1,0.918065248366
S022,payoff,short,1,1,0.739691144863
S022,payoff,short,1,0,1.60044915602
S022,payoff,short,1,0,1.55381510951
S022,payoff,short,1,1,0.579211441403
S022,payoff,short,1,1,3.88219011857
S022,payoff,short,1,0,0.882749450629
S022,payoff,short,0,0,0.691907343458
S022,payoff,short,0,1,0.445675062179
S022,payoff,short,0,1,1.46420154065
S022,payoff,short,1,0,3.33904910531
S022,payoff,short,1,1,2.41354742701
S022,payoff,short,0,0,1.81706551399
S022,payoff,short,0,1,0.692982540873
S022,payoff,short,0,1,0.853286566373
S022,payoff,short,0,0,5.02228695274
S022,payoff,short,1,1,0.888171621067
S022,payoff,short,0,1,1.28895130521
S022,payoff,short,1,1,0.538704993844
S022,payoff,short,1,1,0.623485003984
S022,payoff,short,0,0,3.00292132525
S022,payoff,short,1,1,0.937186073748
S022,payoff,short,0,0,1.07227638791
S022,payoff,short,1,1,0.793701250874
S022,payoff,short,0,1,2.80249178962
S022,payoff,short,1,1,2.24941078457
S022,payoff,short,1,1,0.917696083168
S022,payoff,short,1,1,0.599708410809
S022,payoff,short,0,0,1.76896356041
S022,payoff,short,0,1,0.87982993649
S022,payoff,short,1,0,2.01221807008
S022,payoff,short,0,0,1.12123741276
S022,payoff,short,1,1,0.653740552025
S022,payoff,short,0,0,0.88415215764
S022,payoff,short,1,1,0.920257298785
S022,payoff,short,1,0,1.71339619908
S022,payoff,short,0,0,1.08125437686
S022,payoff,short,1,1,0.668283185627
S022,payoff,short,0,1,0.702637282364
S022,payoff,short,1,1,0.734054357537
S022,payoff,long,0,0,5.12386171549
S022,payoff,long,0,1,0.838082876529
S022,payoff,long,1,1,0.588517845503
S022,payoff,long,1,1,0.570340911836
S022,payoff,long,1,0,0.864158073939
S022,payoff,long,0,0,1.26535129555
S022,payoff,long,0,1,1.00887022772
S022,payoff,long,0,1,0.750121646422
S022,payoff,long,0,0,1.44944338461
S022,payoff,long,0,1,1.22887397069
S022,payoff,long,0,0,2.06547807346
S022,payoff,long,1,1,0.769976878124
S022,payoff,long,0,1,2.9417247229
S022,payoff,long,1,1,0.660315495883
S022,payoff,long,1,1,1.06738185506
S022,payoff,long,0,1,1.06401771268
S022,payoff,long,0,1,1.80576326338
S022,payoff,long,1,1,0.804759906787
S022,payoff,long,1,1,0.801077914082
S022,payoff,long,1,1,0.558012967569
S022,payoff,long,0,0,2.23472205453
S022,payoff,long,1,1,2.01676486924
S022,payoff,long,1,1,1.21831306899
S022,payoff,long,1,0,0.761099707805
S022,payoff,long,0,0,1.25321774408
S022,payoff,long,1,1,3.37362717635
S022,payoff,long,0,0,1.2767990389
S022,payoff,long,0,0,0.679203593249
S022,payoff,long,1,1,0.552712141704
S022,payoff,long,0,1,2.09614776267
S022,payoff,long,0,0,0.591118905602
S022,payoff,long,0,0,0.57183930598
S022,payoff,long,1,1,0.468348687547
S022,payoff,long,0,1,1.86534314554
S022,payoff,long,0,0,2.53839680278
S022,payoff,long,1,1,0.536002511413
S022,payoff,long,0,1,0.629197556202
S022,payoff,long,0,1,0.613627417839
S022,payoff,long,0,1,1.02048549902
S022,payoff,long,0,0,0.681752734781
S022,payoff,long,0,1,0.618904397383
S022,payoff,long,1,1,0.590729818163
S022,payoff,long,0,1,1.32350552993
S022,payoff,long,1,1,1.1288833281
S022,payoff,long,1,1,3.23248563184
S022,payoff,long,1,1,1.42649779044
S022,payoff,long,1,1,1.08737292024
S022,payoff,long,1,1,0.98047016493
S022,payoff,long,1,1,1.23357833667
S022,payoff,short,1,0,1.62488922026
S022,payoff,short,1,1,0.493103281737
S022,payoff,short,1,1,0.699978568493
S022,payoff,short,0,0,0.607403528051
S022,payoff,short,1,1,0.527579930455
S022,payoff,short,1,1,0.858147895487
S022,payoff,short,1,1,0.821312875803
S022,payoff,short,0,0,1.03250887445
S022,payoff,short,1,1,0.635786385261
S022,payoff,short,1,1,0.782795634012
S022,payoff,short,1,0,3.00295543455
S022,payoff,short,0,0,1.39416187728
S022,payoff,short,0,0,1.5210825626
S022,payoff,short,0,1,0.648208205548
S022,payoff,short,1,1,0.538750875374
S022,payoff,short,0,0,0.899854205403
S022,payoff,short,1,1,0.48034429258
S022,payoff,short,0,1,1.0244838328
S022,payoff,short,0,0,1.37602116587
S022,payoff,short,0,0,0.725235142836
S022,payoff,short,1,0,2.11667340803
S022,payoff,short,0,0,1.23435349303
S022,payoff,short,0,0,1.33336673831
S022,payoff,short,0,0,0.861497247108
S022,payoff,short,1,1,1.21360960856
S022,payoff,short,0,0,0.846348796214
S022,payoff,short,1,1,0.45885483325800003
S022,payoff,short,1,0,1.26311638212
S022,payoff,short,1,1,1.30270368984
S022,payoff,short,0,1,0.982077225857
S022,payoff,short,1,1,1.24988620173
S022,payoff,short,0,0,1.96931461447
S022,payoff,short,0,0,0.935994965104
S022,payoff,short,1,1,0.679126017239
S022,payoff,short,0,1,0.951893216778
S022,payoff,short,0,0,1.21566310883
S022,payoff,short,1,1,0.544437166453
S022,payoff,short,0,1,0.484303385576
S022,payoff,short,1,1,0.49847323175
S022,payoff,short,1,0,0.698961930408
S022,payoff,short,1,1,1.51445026684
S022,payoff,short,1,0,1.66614546859
S022,payoff,short,1,1,0.848815230253
S022,payoff,short,1,1,3.42222175267
S022,payoff,short,0,0,0.716396911448
S022,payoff,short,1,0,1.8218133467
S022,payoff,short,1,1,3.2041963488
S022,payoff,short,1,1,0.630299014756
S022,payoff,short,0,0,0.703398855378
S022,payoff,short,0,0,0.922031887665
S023,mullerlyer,long,1,0,2.3002650254
S023,mullerlyer,long,1,1,0.405627111072
S023,mullerlyer,long,1,1,0.540751428511
S023,mullerlyer,long,1,1,0.533589403813
S023,mullerlyer,long,0,0,2.15865150971
S023,mullerlyer,long,1,1,2.6414345179
S023,mullerlyer,long,0,1,0.365064339595
S023,mullerlyer,long,0,1,0.71391111688
S023,mullerlyer,long,0,1,1.7546622435400001
S023,mullerlyer,long,1,1,0.566675017884
