subj_idx,bias_source,bias_direction,stim,response,rt
S030,payoff,long,1,0,0.94351370000004
S030,payoff,long,1,0,1.66204620000008
S030,payoff,long,0,0,0.702842099999998
S030,payoff,long,0,0,0.509333099999822
S030,payoff,long,1,1,0.699164399999972
S030,payoff,long,0,0,0.649606200000108
S030,payoff,long,0,0,0.493109800000184
S030,payoff,long,0,1,0.389649100000042
S030,payoff,long,1,1,0.350713100000121
S030,payoff,long,0,1,1.12104960000033
S030,payoff,long,1,0,0.489568499999677
S030,payoff,long,0,0,0.660393000000113
S030,payoff,long,0,0,1.17449050000005
S030,payoff,long,0,0,0.533868999999868
S030,payoff,long,1,1,0.424848199999815
S030,payoff,long,1,1,0.76635400000032
S030,payoff,long,0,1,0.423221300000023
S030,payoff,long,1,1,0.588771799999904
S030,payoff,long,0,0,0.623505999999907
S030,payoff,long,1,1,0.512958300000264
S030,payoff,long,1,1,0.61975510000002
S030,payoff,long,1,1,0.379305700000259
S030,payoff,long,1,1,0.413656100000026
S030,payoff,long,1,1,0.611133000000336
S030,payoff,long,1,0,0.804904100000385
S030,payoff,short,1,1,0.888100099999974
S030,payoff,short,1,1,0.464403100000709
S030,payoff,short,0,0,0.532745800000157
S030,payoff,short,1,1,0.540041000000201
S030,payoff,short,0,0,0.498965400000088
S030,payoff,short,0,1,0.941328099999737
S030,payoff,short,0,0,0.682632899999589
S030,payoff,short,0,1,0.84401969999999
S030,payoff,short,1,1,0.497918799999752
S030,payoff,short,0,0,2.68695639999987
S030,payoff,short,1,1,1.05986339999981
S030,payoff,short,1,1,0.808709899999485
S030,payoff,short,0,0,0.408399900000404
S030,payoff,short,1,1,0.645527699999548
S030,payoff,short,1,0,0.855049199999485
S030,payoff,short,0,0,0.466229000000567
S030,payoff,short,1,0,0.533547799999724
S030,payoff,short,0,0,0.767506299999695
S030,payoff,short,0,0,0.666093999999248
S030,payoff,short,0,0,0.7859183999999
S030,payoff,short,0,0,0.674833099999887
S030,payoff,short,1,0,0.834381299999222
S030,payoff,short,0,0,0.680186300000059
S030,payoff,short,0,0,1.94951800000035
S030,payoff,short,1,1,0.614204299999983
S030,payoff,short,1,1,1.07463310000003
S030,payoff,short,0,1,0.820617800000036
S030,payoff,short,0,1,0.877762199999779
S030,payoff,short,1,1,0.542543700000351
S030,payoff,short,0,0,0.551777900000161
S030,payoff,short,1,0,0.978772599999502
S030,payoff,short,0,0,0.56303299999945
S030,payoff,short,1,1,0.43582779999997
S030,payoff,short,1,0,0.862811900000452
S030,payoff,short,1,0,0.511665899999571
S030,payoff,short,1,0,1.10424989999956
S030,payoff,short,0,0,0.832317099999273
S030,payoff,short,1,1,0.503133199999866
S030,payoff,short,1,1,0.74541119999958
S030,payoff,short,0,0,0.501362800000607
S030,payoff,short,0,0,0.541246799999499
S030,payoff,short,1,1,0.802453599999353
S030,payoff,short,0,0,0.546296000000439
S030,payoff,short,1,1,0.992582899999434
S030,payoff,short,0,0,0.497321300000294
S030,payoff,short,0,0,0.524589799999376
S030,payoff,short,1,1,0.719563499999822
S030,payoff,short,1,1,1.30044399999952
S030,payoff,short,0,0,0.5496820999997
S030,payoff,short,1,0,0.984175499999765
S030,payoff,short,0,0,3.35146929999973
S030,payoff,short,0,0,0.688408499999241
S030,payoff,short,0,0,0.863386199999695
S030,payoff,short,1,1,0.560100500000772
S030,payoff,short,0,0,0.508917600000132
S030,payoff,short,0,0,0.657863100000213
S030,payoff,short,1,1,0.697911400000521
S030,payoff,short,0,0,0.427651399999377
S030,payoff,short,0,0,0.679877600000509
S030,payoff,short,1,1,0.469276799999534
S030,payoff,short,0,0,0.557975499999884
S030,payoff,short,0,0,0.578483399999641
S030,payoff,short,1,1,0.697964000000866
S030,payoff,short,0,0,0.358321899999282
S030,payoff,short,0,0,0.407618200000798
S030,payoff,short,0,0,2.11584159999984
S030,payoff,short,1,1,0.744653400000061
S030,payoff,short,1,1,1.08200459999989
S030,payoff,short,0,0,0.403292399999373
S030,payoff,short,1,0,0.365528499999527
S030,payoff,short,1,0,0.684309799999937
S030,payoff,short,0,0,0.384130999999797
S030,payoff,short,1,0,0.501088300000447
S030,payoff,short,0,0,0.464367100000345
S030,payoff,short,1,1,0.587183300000106
S030,payoff,short,1,1,1.30801419999989
S030,payoff,short,1,1,0.440306800000144
S030,payoff,short,0,0,0.478155499999957
S030,payoff,short,0,0,0.508476500000143
S030,payoff,short,1,1,0.423958700000185
S030,payoff,short,1,0,0.463285900000301
S030,payoff,short,1,0,1.09322399999928
S030,payoff,short,0,0,0.446767599999475
S030,payoff,short,1,1,0.51609230000031
S030,payoff,short,1,1,0.671363200000087
S030,payoff,short,0,0,0.42439319999994
S030,payoff,short,0,0,0.66529249999985
S030,payoff,short,1,1,0.450741600000583
S030,payoff,short,1,1,0.417968400000063
S030,payoff,short,0,0,0.446900799999639
S030,payoff,short,1,0,0.949929700000212
S030,payoff,short,0,0,0.488392199999907
S030,payoff,short,0,0,0.587383199999749
S030,payoff,short,0,0,0.489163700000063
S030,payoff,short,1,1,0.58139140000003
S030,payoff,short,0,0,0.47848840000006
S030,payoff,short,1,0,0.736657100000229
S030,payoff,short,0,0,0.823504099999809
S030,payoff,short,1,0,0.752131999999619
S030,payoff,short,1,0,0.433401199999935
S031,baserate,long,0,1,4.51494850000017
S031,baserate,long,1,1,0.807085300002654
S031,baserate,long,1,1,1.93924940000215
S031,baserate,long,0,0,1.79358649999995
S031,baserate,long,1,1,0.917075999997905
S031,baserate,long,1,1,1.71636660000149
S031,baserate,long,1,1,1.56490469999699
S031,baserate,long,1,1,0.958863899999415
S031,baserate,long,1,1,2.92144660000122
S031,baserate,long,0,0,1.22020170000178
S031,baserate,long,1,1,0.957943400000659
S031,baserate,long,1,1,0.962525699997059
S031,baserate,long,1,1,1.13961689999996
S031,baserate,long,1,1,1.19997529999819
S031,baserate,long,1,1,1.54688539999916
S031,baserate,long,0,0,3.42281920000096
S031,baserate,long,1,1,1.0520428000018
S031,baserate,long,1,1,0.863894300000538
S031,baserate,long,1,1,0.935971300001256
S031,baserate,long,1,1,0.779182999998739
S031,baserate,long,0,0,2.09790440000143
S031,baserate,long,0,0,2.21938010000304
S031,baserate,long,1,1,0.667506600002525
S031,baserate,long,1,1,0.974114399999962
S031,baserate,long,1,1,0.519216300002881
S031,baserate,long,1,1,1.12538619999759
S031,baserate,long,1,1,0.687901100001909
S031,baserate,long,1,1,0.555258799999137
S031,baserate,long,1,1,0.590317599999253
S031,baserate,long,1,1,1.05950440000015
S031,baserate,long,1,1,1.05483099999765
S031,baserate,long,1,1,0.594555100000434
S031,baserate,long,1,1,0.46753770000214
S031,baserate,long,1,1,0.558573999998771
S031,baserate,long,0,1,0.694493999999395
S031,baserate,long,1,1,1.68805870000142
S031,baserate,long,0,1,0.691081199998735
S031,baserate,long,1,1,0.557239499998104
S031,baserate,long,0,0,1.8521252999999
S031,baserate,long,0,1,1.14739249999911
S031,baserate,long,1,1,1.7301367
S031,baserate,long,1,1,0.474325600000157
S031,baserate,long,0,0,0.698343199997908
S031,baserate,long,1,1,0.454454399998212
S031,baserate,long,0,1,0.929674300001352
S031,baserate,long,0,0,0.959059499997238
S031,baserate,long,1,1,0.698787900000752
S031,baserate,long,1,1,0.967900999999984
S031,baserate,long,1,1,0.517755599998054
S031,baserate,long,1,1,0.738969300000463
S031,baserate,long,1,1,0.726813299999776
S031,baserate,long,1,1,1.38452049999978
S031,baserate,long,1,1,0.814648499999748
S031,baserate,long,1,1,0.773789099999703
S031,baserate,long,0,1,1.05708059999961
S031,baserate,long,1,1,1.00003020000077
S031,baserate,long,0,0,1.57374799999889
S031,baserate,long,1,1,0.545852600000217
S031,baserate,long,1,1,1.53239889999895
S031,baserate,long,1,1,0.720512100000633
S031,baserate,long,1,1,1.31641710000258
S031,baserate,long,1,1,0.591809600002307
S031,baserate,long,0,1,0.863094399999682
S031,baserate,long,1,1,0.503891000000294
S031,baserate,long,0,1,0.689922999998089
S031,baserate,long,1,1,0.855760300000839
S031,baserate,long,1,1,0.403390300001774
S031,baserate,long,1,1,0.712276099999144
S031,baserate,long,1,1,0.565454999999929
S031,baserate,long,1,1,0.608004099998652
S031,baserate,long,1,1,0.677316499997687
S031,baserate,long,1,1,0.54355189999842
S031,baserate,long,1,1,0.487302699999418
S031,baserate,long,1,1,0.509562500003085
S031,baserate,long,1,1,0.639526300001307
S031,baserate,long,1,1,1.05262510000102
S031,baserate,long,1,1,0.660009600000194
S031,baserate,long,1,1,0.476462500002526
S031,baserate,long,1,1,0.482348500001535
S031,baserate,long,1,1,0.478196700001718
S031,baserate,long,1,1,0.843574099999387
S031,baserate,long,1,1,0.465573400000722
S031,baserate,long,1,1,0.752667500000825
S031,baserate,long,1,1,0.80975970000145
S031,baserate,long,1,1,0.492105999997875
S031,baserate,long,1,1,1.0745360999972
S031,baserate,long,0,1,0.388597099998151
S031,baserate,long,1,1,0.585420999999769
S031,baserate,long,1,1,0.647327499998937
S031,baserate,long,1,1,0.947061399998347
S031,baserate,long,1,1,1.82251629999882
S031,baserate,long,1,1,0.530286599998362
S031,baserate,long,1,1,0.644951099999162
S031,baserate,long,1,1,0.81089879999854
S031,baserate,long,1,1,0.492924900001526
S031,baserate,long,1,1,0.841182000000117
S031,baserate,long,1,1,0.477273000000423
S031,baserate,long,1,1,0.463534099999379
S031,baserate,long,1,1,0.493454000003112
S031,baserate,long,1,1,0.432204000000638
S031,baserate,long,0,0,2.8102867000016
S031,baserate,long,0,1,0.445787900000141
S031,baserate,long,1,1,0.499636900000041
S031,baserate,long,0,1,0.448022699998546
S031,baserate,long,0,1,0.446792700000515
S031,baserate,long,0,0,1.75784770000246
S031,baserate,long,1,1,0.578127900000254
S031,baserate,long,1,1,0.594549099998403
S031,baserate,long,0,1,0.677752899999177
S031,baserate,long,1,1,0.412320699997508
S031,baserate,long,0,1,1.31904460000078
S031,baserate,long,0,0,0.842205799999647
S031,baserate,long,0,1,1.6846086000005
S031,baserate,long,0,1,0.573802499999147
S031,baserate,long,1,1,0.518440100000589
S031,baserate,long,1,1,1.16634559999875
S031,baserate,long,1,1,0.62172289999944
S031,baserate,long,1,1,0.454633299999841
S031,baserate,long,0,0,0.808587399998942
S031,baserate,long,1,1,0.548183399998379
S031,baserate,long,0,1,1.37924159999966
S031,baserate,long,0,1,0.595677999997861
S031,baserate,long,0,1,0.920255400000315
S031,baserate,long,1,1,0.52317750000293
S031,baserate,long,1,1,0.688486999999441
S031,baserate,long,1,1,1.6525529999999
S031,baserate,long,0,0,1.3544167
S031,baserate,long,1,1,0.744776899999124
S031,baserate,long,1,1,0.957258200000069
S031,baserate,long,1,1,0.729619400000956
S031,baserate,long,1,1,1.59861450000244
S031,baserate,long,0,1,0.794359400002577
S031,baserate,long,1,1,0.849778399999195
S031,baserate,long,1,1,0.511948699997447
S031,baserate,long,0,1,1.22998630000075
S031,baserate,long,1,1,2.05812770000193
S031,baserate,long,1,1,0.637029199999233
S031,baserate,long,0,1,1.08515349999652
S031,baserate,long,1,1,0.626607800000784
S031,baserate,long,1,1,0.714954399998533
S031,baserate,long,1,1,0.983920099999523
S031,baserate,long,0,1,0.541358899998158
S031,baserate,long,1,1,0.584218100000726
S031,baserate,long,1,1,0.444092800000362
S031,baserate,long,1,1,0.653990499999054
S031,baserate,long,1,1,2.63908980000269
S031,baserate,long,1,1,0.654822999997123
S031,baserate,long,1,1,0.689672799999244
S031,baserate,long,1,1,0.460010900002089
S031,baserate,long,0,1,0.633918399998947
S031,baserate,long,1,1,1.34123430000182
S031,baserate,long,0,0,1.21743440000137
S031,baserate,long,1,1,0.660919900001318
S031,baserate,long,1,1,0.712871200001246
S031,baserate,long,1,1,1.50977960000091
S031,baserate,long,1,1,0.807979299999715
S031,baserate,long,1,1,0.658041500002582
S031,baserate,long,0,0,1.37020290000146
S031,baserate,long,0,1,1.5570897999969
S031,baserate,long,1,1,0.655457700002444
S031,baserate,long,0,0,1.7343621
S031,baserate,long,1,1,0.517257999999856
S031,baserate,long,0,1,0.934066099998745
S031,baserate,long,0,1,0.897886800001288
S031,baserate,long,1,1,0.630766700000095
S031,baserate,long,1,1,2.14490229999865
S031,baserate,long,1,1,0.704317200001242
S031,baserate,long,1,1,0.549720999999408
S031,baserate,long,1,1,0.716298700001062
S031,baserate,long,1,1,0.81215660000089
S031,baserate,long,1,1,1.08290560000023
S031,baserate,long,1,1,0.510697099998652
S031,baserate,long,1,1,0.503975999999966
S031,baserate,long,1,1,1.01554539999779
S031,baserate,long,1,1,0.604174799998873
S031,baserate,long,1,1,2.04799619999903
S031,baserate,long,1,1,0.709003400002985
S031,baserate,long,1,1,0.592594100002316
S031,baserate,long,1,1,0.848821700001281
S031,baserate,long,1,1,0.637342599999101
S031,baserate,long,1,0,1.77014169999893
S031,baserate,long,1,1,0.919810999999754
S031,baserate,long,1,1,0.77985980000085
S031,baserate,long,1,1,1.66621849999865
S031,baserate,long,1,1,0.79155130000072
S031,baserate,long,1,1,1.16659699999946
S031,baserate,long,1,1,0.650446700001339
S031,baserate,long,1,1,0.630971900001896
S031,baserate,long,0,1,0.535096799998428
S031,baserate,long,1,1,0.55031130000134
S031,baserate,long,1,1,2.76939169999969
S031,baserate,long,1,1,0.581526300000405
S031,baserate,long,1,1,0.597808099999384
S031,baserate,long,1,1,0.570601299998089
S031,baserate,long,1,1,0.51562019999983
S031,baserate,long,1,1,1.16514180000013
S031,baserate,long,0,1,0.480868399998144
S031,baserate,long,1,1,0.738116500000615
S031,baserate,long,0,0,0.907667499999661
S031,baserate,long,1,1,0.697586799997225
S031,baserate,long,1,1,1.61829280000165
S031,baserate,long,0,0,1.1233358999998
S031,baserate,long,1,1,0.70558660000097
S031,baserate,long,0,0,1.0109764000008
S031,baserate,long,0,1,1.20149429999947
S031,baserate,long,1,1,2.00235890000113
S031,baserate,long,1,1,2.16116479999982
S031,baserate,long,1,1,0.655822000000626
S031,baserate,long,1,1,1.20804189999762
S031,baserate,long,1,1,0.669852899998659
S031,baserate,long,0,1,1.82151199999862
S031,baserate,long,0,1,0.596909800002322
S031,baserate,long,0,1,0.887877400000434
S031,baserate,long,0,1,1.04372279999734
S031,baserate,long,0,1,0.881703399998514
S031,baserate,long,1,1,1.57348379999894
S031,baserate,long,1,1,1.98190729999988
S031,baserate,long,0,0,1.52841759999865
S031,baserate,long,1,1,0.685027600000467
S031,baserate,long,1,1,1.21844200000123
S031,baserate,long,1,1,1.8477204999981
S031,baserate,long,0,1,0.880163900001207
S031,baserate,long,1,1,0.590162299999065
S031,baserate,long,1,1,0.590409300002648
S031,baserate,long,1,1,0.769365100000869
S031,baserate,long,1,1,1.15588080000089
S031,baserate,long,1,1,0.951131500001793
S031,baserate,long,1,1,0.741194899997936
S031,baserate,long,1,1,0.748482099999819
S031,baserate,long,1,1,0.852258599999914
S031,baserate,long,1,1,1.22032720000061
S031,baserate,long,1,1,0.906760400001076
S031,baserate,long,1,1,0.566281999999774
S031,baserate,long,1,1,0.672933199999534
S031,baserate,long,0,0,2.46419049999895
S031,baserate,long,1,1,0.948589499999798
S031,baserate,long,0,1,0.604044599996996
S031,baserate,long,1,1,0.516576999998506
S031,baserate,long,0,1,0.680114200000389
S031,baserate,long,1,1,0.530144299998938
S031,baserate,long,1,1,1.66634569999951
S031,baserate,long,1,1,0.523980999998457
S031,baserate,long,1,1,0.634206800001266
S031,baserate,long,1,1,0.680088799999794
S031,baserate,long,1,1,0.543591400000878
S031,baserate,long,1,1,1.52117899999939
S031,baserate,long,1,1,0.620483800001239
S031,baserate,long,0,0,1.8733730999993
S031,baserate,long,1,1,0.700433999998495
S031,baserate,long,0,1,1.39190899999812
S031,baserate,long,1,1,4.26593309999953
S031,baserate,long,1,1,1.25663890000214
S031,baserate,long,1,1,1.52384059999895
S031,baserate,long,1,1,1.76626709999982
S031,baserate,long,0,0,3.39449830000012
S031,baserate,long,1,1,2.82766909999918
S031,baserate,long,1,1,2.55433339999945
S031,baserate,long,1,1,1.13653750000231
S031,baserate,long,1,1,1.16659970000183
S031,baserate,long,0,0,3.46988330000022
S031,baserate,long,1,1,1.83311989999856
S031,baserate,long,1,1,1.28487730000052
S031,baserate,long,0,0,1.89265160000286
S031,baserate,long,0,1,1.75584489999892
S031,baserate,long,1,1,1.62225670000043
S031,baserate,long,1,1,0.950426100000186
S031,baserate,long,1,1,0.797224699999788
S031,baserate,long,1,1,0.73810930000036
S031,baserate,long,0,0,1.25717710000026
S031,baserate,long,1,1,3.21646619999956
S031,baserate,long,1,1,1.00135790000058
S031,baserate,long,1,1,1.02172390000123
S031,baserate,long,1,1,1.35677199999918
S031,baserate,long,1,1,0.805787799999962
S031,baserate,long,1,1,2.58298809999906
S031,baserate,long,1,1,0.865405500000634
S031,baserate,long,0,0,1.20018180000261
S031,baserate,long,0,0,1.45131370000308
S031,baserate,long,1,1,1.01490969999941
S031,baserate,long,1,1,1.39898630000243
S031,baserate,long,1,1,1.85896729999877
S031,baserate,long,1,1,1.60443880000094
S031,baserate,long,1,1,0.730937799999083
S031,baserate,long,1,1,1.31407649999892
S031,baserate,long,1,1,2.72287449999931
S031,baserate,long,1,1,0.688457999996899
S031,baserate,long,0,0,1.72263939999903
S031,baserate,long,1,1,0.814266999997926
S031,baserate,long,0,0,1.06920700000046
S031,baserate,long,1,1,1.67471189999924
S031,baserate,long,1,1,0.966100599998754
S031,baserate,long,1,1,0.761889400000655
S031,baserate,long,1,1,0.70650459999888
S031,baserate,long,0,0,0.998405999998795
S031,baserate,long,0,0,1.58250279999993
S031,baserate,long,1,1,1.36129559999972
S031,baserate,long,1,1,0.912771799998154
S031,baserate,long,0,0,1.45485920000283
S031,baserate,long,1,1,0.617205000002286
S031,baserate,short,0,0,4.75510040000154
S031,baserate,short,0,0,2.60811470000044
S031,baserate,short,0,0,3.84693200000038
S031,baserate,short,0,0,1.82422729999962
S031,baserate,short,0,0,1.11874879999959
S031,baserate,short,1,1,1.28068519999943
S031,baserate,short,0,0,1.58143060000293
S031,baserate,short,0,0,0.829703100000188
S031,baserate,short,0,0,1.20381070000076
S031,baserate,short,0,0,4.48113500000181
S031,baserate,short,0,0,5.03398639999796
S031,baserate,short,0,0,1.17581459999928
S031,baserate,short,0,0,0.903325600000244
S031,baserate,short,1,1,1.51603229999819
S031,baserate,short,0,0,1.4080412000003
S031,baserate,short,0,0,2.21117270000104
S031,baserate,short,0,0,1.8011187000011
S031,baserate,short,0,0,2.41430179999952
S031,baserate,short,0,0,2.09258810000028
S031,baserate,short,0,0,2.58537399999841
S031,baserate,short,0,0,2.38543869999921
S031,baserate,short,0,1,2.71454299999823
S031,baserate,short,0,0,1.82374210000125
S031,baserate,short,0,0,1.97128229999726
S031,baserate,short,1,0,2.23401860000013
S031,baserate,short,0,0,1.12109770000097
S031,baserate,short,0,0,1.81900370000221
S031,baserate,short,1,1,3.47184769999876
S031,baserate,short,1,0,1.03591189999861
S031,baserate,short,0,0,2.23522500000035
S031,baserate,short,0,0,1.87356980000186
S031,baserate,short,0,0,1.42901580000034
S031,baserate,short,0,0,0.965270400000008
S031,baserate,short,0,0,0.925130200001149
S031,baserate,short,0,0,1.54128040000069
S031,baserate,short,1,0,1.44708159999936
S031,baserate,short,0,0,0.881970700000238
S031,baserate,short,0,0,1.3989519999995501
S031,baserate,short,0,0,0.98673989999952
S031,baserate,short,0,0,0.991354800000408
S031,baserate,short,0,0,1.51157160000002
S031,baserate,short,0,0,0.566572899999301
S031,baserate,short,0,0,0.701317000002746
S031,baserate,short,1,1,2.51593090000097
S031,baserate,short,1,1,2.79317729999821
S031,baserate,short,1,1,2.80521930000032
S031,baserate,short,0,0,1.53593049999836
S031,baserate,short,0,0,0.926801099998556
S031,baserate,short,0,0,1.26630419999856
S031,baserate,short,0,0,3.0824724999984
S031,baserate,short,0,0,2.26646830000027
S031,baserate,short,0,0,0.982276099999581
S031,baserate,short,0,1,1.62012160000086
S031,baserate,short,1,0,3.53288509999766
S031,baserate,short,0,0,2.88581619999968
S031,baserate,short,0,0,0.718502499999886
S031,baserate,short,1,1,2.59582650000084
S031,baserate,short,0,0,2.24684009999692
S031,baserate,short,1,0,1.65129549999983
S031,baserate,short,0,0,2.08799910000016
S031,baserate,short,0,0,1.89119360000041
S031,baserate,short,0,0,2.19033450000279
S031,baserate,short,0,0,0.965165300000081
S031,baserate,short,0,0,0.544006899999658
S031,baserate,short,1,0,1.4733066000008
S031,baserate,short,1,0,1.33382960000017
S031,baserate,short,0,0,0.815380100000766
S031,baserate,short,0,0,0.843893299999763
S031,baserate,short,0,0,1.35783070000252
S031,baserate,short,0,0,0.915011000000959
S031,baserate,short,1,1,2.11174770000071
S031,baserate,short,0,0,1.12152929999866
S031,baserate,short,0,0,1.5521370000024
S031,baserate,short,0,0,1.45372320000024
S031,baserate,short,0,0,2.77086630000122
S031,baserate,short,0,1,0.928478999998333
S031,baserate,short,1,1,3.52294729999994
S031,baserate,short,0,0,2.06695349999791
S031,baserate,short,0,0,2.30686129999958
S031,baserate,short,0,0,2.20947650000016
S031,baserate,short,0,1,1.26015839999673
S031,baserate,short,0,0,1.95678630000111
S031,baserate,short,1,1,2.69853470000089
S031,baserate,short,0,0,1.62216970000009
S031,baserate,short,0,0,0.89933050000036
S031,baserate,short,0,0,2.35187469999801
S031,baserate,short,1,0,0.726335100000142
S031,baserate,short,1,0,2.44793260000006
S031,baserate,short,1,0,0.878426499999478
S031,baserate,short,0,0,1.35010280000279
S031,baserate,short,0,0,2.61889819999851
S031,baserate,short,0,0,1.59002850000252
S031,baserate,short,1,1,1.82537690000027
S031,baserate,short,0,0,2.90244570000141
S031,baserate,short,1,1,4.01634439999907
S031,baserate,short,0,0,2.93951150000066
S031,baserate,short,0,0,0.980588499998703
S031,baserate,short,0,0,0.765730299997813
S031,baserate,short,0,1,0.728731100000005
S031,baserate,short,0,0,2.84007320000092
S031,baserate,short,0,0,1.00560079999923
S031,baserate,short,1,1,0.968346000001475
S031,baserate,short,0,0,0.791209000002709
S031,baserate,short,0,0,0.999908300000243
S031,baserate,short,0,0,1.24173789999986
S031,baserate,short,0,1,2.82554060000257
S031,baserate,short,0,0,0.648963899999217
S031,baserate,short,1,1,1.68838500000129
S031,baserate,short,1,1,1.55795040000157
S031,baserate,short,0,0,0.980092399997375
S031,baserate,short,0,0,1.08520359999966
S031,baserate,short,0,0,1.43466880000051
S031,baserate,short,0,0,1.32174329999907
S031,baserate,short,0,0,2.03730159999759
S031,baserate,short,0,0,1.62308230000053
S031,baserate,short,0,0,0.829689499998494
S031,baserate,short,0,0,1.04592789999879
S031,baserate,short,0,0,1.6210917999997
S031,baserate,short,0,0,0.682709600001544
S031,baserate,short,0,0,1.00297549999959
S031,baserate,short,0,0,0.793274600000586
S031,baserate,short,0,0,0.90631040000153
S031,baserate,short,0,0,0.982402800000273
S031,baserate,short,0,1,3.11647959999755
S031,baserate,short,0,0,1.02384220000022
S031,baserate,short,0,0,1.60769300000175
S031,baserate,short,0,0,1.28866479999851
S031,baserate,short,0,0,1.42761719999908
S031,baserate,short,0,0,2.01385469999877
S031,baserate,short,0,0,1.58376380000118
S031,baserate,short,0,0,1.36374849999993
S031,baserate,short,1,1,1.3577910999993
S031,baserate,short,1,1,0.989299599998048
S031,baserate,short,0,0,1.0675396000006
S031,baserate,short,0,0,0.907697999999073
S031,baserate,short,0,0,1.28919979999773
S031,baserate,short,0,0,0.751828100001148
S031,baserate,short,1,0,0.759038500000315
S031,baserate,short,0,0,1.20802610000101
S031,baserate,short,0,0,1.02770819999932
S031,baserate,short,0,0,0.626525900002889
S031,baserate,short,1,1,0.680317099999229
S031,baserate,short,0,0,0.730907200002548
S031,baserate,short,0,0,0.957961500000238
S031,baserate,short,0,0,0.551492499998858
S031,baserate,short,0,0,0.774067999998806
S031,baserate,short,1,1,1.39065530000153
S031,baserate,short,0,0,0.621264299999893
S031,baserate,short,0,0,0.907963699999527
S031,baserate,short,1,0,1.91543169999932
S031,baserate,short,0,0,0.783475999996881
S031,baserate,short,0,0,0.626552300000185
S031,baserate,short,0,0,1.21722089999821
S031,baserate,short,1,0,1.09119419999843
S031,baserate,short,0,0,0.781338300002972
S031,baserate,short,1,1,0.710578600002918
S031,baserate,short,0,0,0.611465999998472
S031,baserate,short,0,0,2.11238900000171
S031,baserate,short,0,0,0.831959899998765
S031,baserate,short,0,0,1.12219630000254
S031,baserate,short,1,1,0.727408300001116
S031,baserate,short,0,0,0.647857600000862
S031,baserate,short,1,1,3.35302959999899
S031,baserate,short,1,0,3.69632550000097
S031,baserate,short,0,0,0.938745800001925
S031,baserate,short,0,0,0.872995800000354
S031,baserate,short,0,0,3.32834860000003
S031,baserate,short,0,1,1.47385980000036
S031,baserate,short,0,0,0.842689200002496
S031,baserate,short,0,0,0.753478700000414
S031,baserate,short,0,0,0.618616299998394
S031,baserate,short,1,1,0.680252400001336
S031,baserate,short,0,0,0.594585000002553
S031,baserate,short,0,0,0.999550200001977
S031,baserate,short,0,0,0.675540300002467
S031,baserate,short,0,0,0.653049000000465
S031,baserate,short,0,0,0.634540800001559
S031,baserate,short,0,1,1.53607829999964
S031,baserate,short,0,0,0.657828799998242
S031,baserate,short,0,0,0.405732099996385
S031,baserate,short,0,0,0.500252400001045
S031,baserate,short,0,0,0.57697239999834
S031,baserate,short,1,1,0.791461999997409
S031,baserate,short,0,0,0.7501282000012
S031,baserate,short,0,0,0.581736000000092
S031,baserate,short,1,1,1.10964990000139
S031,baserate,short,0,0,0.71133810000174
S031,baserate,short,0,0,0.982897000001685
S031,baserate,short,0,0,0.752757499998552
S031,baserate,short,0,0,0.492039100001421
S031,baserate,short,0,0,1.16388369999913
S031,baserate,short,0,0,0.676926000000094
S031,baserate,short,1,1,0.715514499999699
S031,baserate,short,0,0,1.11812009999994
S031,baserate,short,0,0,0.785807399999612
S031,baserate,short,0,0,0.73695410000073
S031,baserate,short,1,1,0.948907699999836
S031,baserate,short,0,0,0.951183500001207
S031,baserate,short,1,0,1.96638099999836
S031,baserate,short,1,0,0.469733500001894
S031,baserate,short,0,0,0.650888500000292
S031,baserate,short,0,0,0.544852999999421
S031,baserate,short,0,0,0.63134749999881
S031,baserate,short,0,0,0.599566999997478
S031,baserate,short,0,0,0.501944200001162
S031,baserate,short,0,0,0.680014499997924
S031,baserate,short,0,0,0.716215700002067
S031,baserate,short,0,0,0.566151899998658
S031,baserate,short,1,0,0.816265600002225
S031,baserate,short,0,0,0.973579400000744
S031,baserate,short,1,0,1.51529730000038
S031,baserate,short,0,0,0.768288900002517
S031,baserate,short,0,0,0.627067199999146
S031,baserate,short,0,0,0.613231699997414
S031,baserate,short,1,1,0.889345699997648
S031,baserate,short,0,0,0.93008109999937
S031,baserate,short,1,1,1.09826389999944
S031,baserate,short,0,0,1.54665690000184
S031,baserate,short,0,0,0.83287399999972
S031,baserate,short,0,0,0.578280000001541
S031,baserate,short,1,1,0.910053700001299
S031,baserate,short,0,0,0.637786999999662
S031,baserate,short,1,0,0.78834260000076
S031,baserate,short,0,0,0.64615970000159
S031,baserate,short,0,0,0.57636939999793
S031,baserate,short,0,1,1.34673589999875
S031,baserate,short,1,1,0.76236009999775
S031,baserate,short,0,0,0.626533300001029
S031,baserate,short,0,0,1.35862510000152
S031,baserate,short,0,0,1.1183830000009
S031,baserate,short,0,0,0.416397100001632
S031,baserate,short,0,0,0.617235599998821
S031,baserate,short,0,0,0.67449950000082
S031,baserate,short,1,0,1.06624840000222
S031,baserate,short,1,0,0.430044200002158
S031,baserate,short,0,0,0.465647799999715
S031,baserate,short,0,0,0.439435899999808
S031,baserate,short,1,0,0.438536300000123
S031,baserate,short,1,0,0.641190399997867
S031,baserate,short,0,0,0.387952100001712
S031,baserate,short,1,1,0.785706200000277
